25488,48,Curative Services,14361,Chepseon Medical Clinic,2
22211,48,Curative Services,16475,Chagaik Dispensary,2
23281,48,Curative Services,15558,Shankoe Dispensary,2
26374,48,Curative Services,15647,St Joseph Hospital,4
20911,48,Curative Services,15739,Transmara District Hospital,4
26442,48,Curative Services,15740,Transmara Medicare,4
21794,48,Curative Services,14859,Kichwa Tembo Dispensary,2
22333,48,Curative Services,14873,Kimintet Dispensary,2
24207,48,Curative Services,14671,Kamawoi Dispensary,2
22760,48,Curative Services,14715,Kapkiam Dispensary,2
22755,48,Curative Services,14738,Kaplelartet Dispensary,2
22770,48,Curative Services,14766,Kapsorok Dispenasry,2
31831,48,Curative Services,15782,Winners Medical Clinic,2
21109,48,Curative Services,14822,Kebeneti (SDA) Health Centre,2
31395,48,Curative Services,14245,Batian Medical Centre,2
22817,48,Curative Services,14823,Kebeneti Dispensary,2
30666,48,Curative Services,14534,Grace Medical Centre,2
22830,48,Curative Services,14826,Kenegut Dispensary,2
31474,48,Curative Services,15120,Manyatta Medical Clinic,2
31380,48,Curative Services,15161,Mawepi Medical and VCT Centre,2
34167,48,Curative Services,17801,Taunet Dispensary,2
22301,48,Curative Services,14952,Kitoben Dispensary,2
26499,48,Curative Services,15077,Longisa Distrioct Hospital,4
20849,48,Curative Services,15181,Meteitei Sub-District Hospital,3
22518,48,Curative Services,14444,Empough Dispensary,2
22697,48,Curative Services,14632,Kabunyeria Health Centre,2
28987,48,Curative Services,14559,Ikumbi Health Centre,3
31468,48,Curative Services,15689,Supat Med Clinic,2
24569,48,Curative Services,15287,Nakuru Nursing Home,4
32125,48,Curative Services,14182,8Th Street Clinic,2
29134,48,Curative Services,15413,Ol-Malaika Health Centre,2
31873,48,Curative Services,14956,Kkit Nursing Home Annex,3
26410,48,Curative Services,15289,Nakuru War Memorial Hospital,4
31446,48,Curative Services,14184,Acacia Medicare Centre,2
31010,48,Curative Services,15651,St Martin De Porres (Static),2
31379,48,Curative Services,14187,Afya Frank Medical Clinic,2
29885,48,Curative Services,12274,Kiamuringa Dispensary,2
21709,48,Curative Services,15237,Mpata Club Dispensary,2
32428,48,Curative Services,13418,Pioneer Medical Clinic (Wajir East),2
23353,48,Curative Services,15246,Mugurin Dispensary,2
28565,48,Curative Services,12289,Kibunga Sub-District Hospital,3
21043,48,Curative Services,15290,Nakuru West (PCEA) Health Centre,3
25600,48,Curative Services,16691,Savimbi Medical Clinic,2
31225,48,Curative Services,13419,Plaza Nursing Home,3
22148,48,Curative Services,14830,Kerenga Dispensary,2
30444,48,Curative Services,14541,Gsu Field Dispensary (Kajiado),2
24433,48,Curative Services,15615,Sosiana Dispensary,2
31245,48,Curative Services,13439,Shifaa Nursing Home,3
21667,48,Curative Services,15324,Ndarugu (PCEA) Dispensary,2
28786,48,Curative Services,16465,Kiambere Health Centre,3
30073,48,Curative Services,15046,Loodoariak Dispensary,2
25615,48,Curative Services,15668,St Theresia of Jesus,2
32518,48,Curative Services,15157,Mau Summit Medical Clinic,2
23129,48,Curative Services,15116,Makimeny Dispensary,2
22199,48,Curative Services,14842,Ketepa Dispensary (Kericho),2
23191,48,Curative Services,15355,Ngutuk-Engiron Dispensary,2
31308,48,Curative Services,16724,Hope Nursing Home,3
29183,48,Curative Services,14267,Borana Dispensary,2
22950,48,Curative Services,15477,Radat Dispensary,2
29459,48,Curative Services,11953,Iresaboru Dispensary,2
25465,48,Curative Services,15376,Nyonjoro Medical Clinic (Nakuru),2
24837,48,Curative Services,15484,Khems Medical Clinic,2
30692,48,Curative Services,12202,Karimonga Dispensary,2
23278,48,Curative Services,15171,Menet Dispensary,2
31451,48,Curative Services,14439,Elite Medical Clinic,2
26439,48,Curative Services,14890,Kipchimchim M Hospital,3
22067,48,Curative Services,15481,Karen Roses Dispensary,2
28537,48,Curative Services,12591,Muthara Sub-District Hospital,3
31391,48,Curative Services,14250,Bethelm Clinic,2
30267,48,Curative Services,12233,Kathiranga Dispensary,2
30779,48,Curative Services,16477,Badana Dispensary,2
21919,48,Curative Services,15123,Mara Serena Dispensary,2
22387,48,Curative Services,15028,Lerrata Dispensary,2
28591,48,Curative Services,15212,Molo District Hospital,4
22976,48,Curative Services,15470,Prison Dispensary,2
31958,48,Curative Services,14266,Bonzina Medical Clinic,2
30185,48,Curative Services,12280,Kibaranyaki Dispensary,2
22975,48,Curative Services,15505,Sabatia Dispensary,2
22804,48,Curative Services,14797,Kapweria Dispensary,2
22145,48,Curative Services,14899,Kipketer Dispensary,2
31162,48,Curative Services,15405,Oljogi Dispensary,2
31450,48,Curative Services,14530,Good Health Clinic Ngong,2
34168,48,Curative Services,17802,Olchekut Community Based Clinic,2
22970,48,Curative Services,15512,Sagat Dispensary,2
31317,48,Curative Services,14602,June Mar Maternity and Medical Centre,2
25332,48,Curative Services,15476,Racecourse Clinic,2
34169,48,Curative Services,17803,PCEA Kaigai Memorial,2
30347,48,Curative Services,16413,Gsu Dispensary,2
24103,48,Curative Services,16326,Kuresiet Dispensary,2
22911,48,Curative Services,15178,Merigi Dispensary,2
28765,48,Curative Services,12729,Sericho Health Centre,3
31703,48,Curative Services,14599,Josdidas Medicare,2
26469,48,Curative Services,14834,Kericho Nursing Home,4
23350,48,Curative Services,15244,Mugango Dispensary,2
24161,48,Curative Services,16327,Mogoiywet Dispensary,2
25334,48,Curative Services,15480,Rapha Maternity (Nakuru Central),2
31433,48,Curative Services,14942,Kiserian Medical Clinic,2
28621,48,Curative Services,12282,Kibirichia Sub-District Hospital,3
23162,48,Curative Services,15780,West Gate Dispensary,2
28708,48,Curative Services,15213,Molo Medical Centre,2
21632,48,Curative Services,15762,ASN Upendo Village Dispensary,2
30982,48,Curative Services,15065,Lokusero Dispensary,2
21602,48,Curative Services,14833,Kericho Municipal Health Centre,3
29585,48,Curative Services,12540,Modogashe Dispensary,2
30602,48,Curative Services,12437,Machaka Mission Dispensary,2
24265,48,Curative Services,15356,Njipiship Dispensary,2
21393,48,Curative Services,15601,Soba River Health Centre,2
34170,48,Curative Services,17804,Nile Medical Clinic,2
25597,48,Curative Services,16328,Olchobosei Clinic,2
29713,48,Curative Services,11998,Eldera Dispensary,2
23173,48,Curative Services,15321,Ndamichonik Dispensary,2
22072,48,Curative Services,15148,Mary Immaculate Dispensary (Laikipia East),2
31157,48,Curative Services,12557,Mujwa Dispensary,2
30011,48,Curative Services,15393,Oldonyo Nyokie Dispensary,2
25484,48,Curative Services,15563,Sigilai (Cmc) Clinic,2
34172,48,Curative Services,17806,Reliance Medical Clinic,2
30776,48,Curative Services,13388,Kotulo Health Centre (Mandera Central),3
21647,48,Curative Services,14576,Intrepids Dispensary,2
25614,48,Curative Services,15660,St Monica Medical Clinic (Nakuru),2
23306,48,Curative Services,15593,Sirwa Dispensary (Mogotio),2
28642,48,Curative Services,14431,Elburgon Sub-District Hospital,4
21057,48,Curative Services,15627,St Antony's Abossi Health Centre,3
23282,48,Curative Services,15556,Setek Dispensary,2
25618,48,Curative Services,15671,Star Medical Clinic,2
23332,48,Curative Services,15606,Solian Dispensary,2
34173,48,Curative Services,17807,St Joseph's The Worker,2
22071,48,Curative Services,15524,Samburu Lodge Dispensary,2
22268,48,Curative Services,14902,Kiplalmat Dispensary,2
22054,48,Curative Services,15646,St Joseph Catholic Dispensary (Laikipia East),2
25628,48,Curative Services,15637,St Elizabeth Nursing Home,4
24254,48,Curative Services,14220,Atiar Dispensary,2
28580,48,Curative Services,14634,Kacheliba District Hospital,3
28530,48,Curative Services,15107,Magadi Hospital,4
29502,48,Curative Services,13295,Athibohol Dispensary,2
22443,48,Curative Services,15700,Takitech Dispensary,2
34176,48,Curative Services,17810,Kararia Dispensary,2
22715,48,Curative Services,14672,Kamelil Dispensary (Tinderet),2
22461,48,Curative Services,15673,State House Dispensary (Nakuru),2
21300,48,Curative Services,15725,Timboroa Health Centre,3
31319,48,Curative Services,15153,Matasia Nursing Home,3
28605,48,Curative Services,15398,Olenguruone Sub-District Hospital,4
30401,48,Curative Services,16811,Bp1 Dispensary,2
25631,48,Curative Services,15676,Stream of Life Clinic,2
22427,48,Curative Services,15727,Tinet Dispensary (Koibatek),2
34178,48,Curative Services,17812,Calvary Medical Clinic,2
25604,48,Curative Services,14865,Kilgoris Medical Centre,2
29068,48,Curative Services,13291,Arbajahan Health Centre,3
22305,48,Curative Services,14919,Kipsitet Dispensary,2
24264,48,Curative Services,16688,Meguara Dispensary,2
24428,48,Curative Services,15733,Toniok Dispensary,2
34181,48,Curative Services,17815,Maryland Medical Clinic,2
32852,48,Curative Services,16411,Afya Bora Medical Clinic,2
34180,48,Curative Services,17814,Nduu Ndune Dispensary,2
26383,48,Curative Services,15686,Sunrise Evans Hospital,4
30404,48,Curative Services,16431,Murantawa Dispensary,2
22971,48,Curative Services,15491,Romosha Dispensary,2
33899,48,Curative Services,17540,Lusop Clinic,2
29766,48,Curative Services,16286,Arbajahan Nomadic Mobile Clinic,2
32460,48,Curative Services,15162,Maximum Medical Services,2
22345,48,Curative Services,14967,Koitaburot Dispensary,2
21587,48,Curative Services,14244,Base Medical Centre,3
28853,48,Curative Services,13333,Eldas Health Centre,3
23171,48,Curative Services,15323,Ndarawetta Dispensary,2
21308,48,Curative Services,15735,Torongo Health Centre,3
26417,48,Curative Services,15764,Valley Hospital,4
23128,48,Curative Services,15121,Manyoror Dispensary,2
30831,48,Curative Services,14374,Cheptuech Dispensary,2
24432,48,Curative Services,15742,Tugumoi Dispensary,2
21242,48,Curative Services,15388,Olbutyo Health Centre,3
34183,48,Curative Services,17817,Ndakani Dispensary,2
21244,48,Curative Services,15763,Upper Solai Health Centre,3
22173,48,Curative Services,15139,Marinyin Dispensary,2
30144,48,Curative Services,15300,Namuncha Dispensary,2
29701,48,Curative Services,15159,Mauche Dispensary,2
30895,48,Curative Services,13358,Hadado Health Centre,3
29189,48,Curative Services,15236,Mpalla Dispensary,2
21249,48,Curative Services,14606,Kabarak Health Centre,3
22962,48,Curative Services,15179,Merto Dispensary,2
21396,48,Curative Services,15421,Olokyin Health Centre,3
29374,48,Curative Services,14668,Kamara Dispensary,2
30858,48,Curative Services,13437,Shanta Abaq Dispensary (Wajir West),2
34184,48,Curative Services,17818,Kiimani Medical Clinic,2
24571,48,Curative Services,15772,Wangu Maternity Home,2
24358,48,Curative Services,14684,Kandutura Dispensary,2
31947,48,Curative Services,15313,Nasaroni Medical Clinic,2
33436,48,Curative Services,17092,Sachora Dispensary,2
22200,48,Curative Services,15201,Mogwa Dispensary,2
34185,48,Curative Services,17819,Afya Bora Clinic (Mutomo),2
22799,48,Curative Services,14758,Kapsetek Dispensary,2
34186,48,Curative Services,17820,Wagalla Health Centre,2
23330,48,Curative Services,15540,Segutiet Dispensary,2
32906,48,Curative Services,15334,New Life Mission Rotary Clinic,2
29695,48,Curative Services,14447,Emitik Dispensary,2
25034,48,Curative Services,15775,Wayside Clinic,2
20813,48,Curative Services,12604,Mutomo Mission Hospital,4
22306,48,Curative Services,14922,Kipsyenan Dispensary,2
26502,48,Curative Services,15565,Sigor Sub-District Hospital,4
22373,48,Curative Services,15021,Lelechwet Dispensary (Rongai),2
30176,48,Curative Services,15474,Pwani (GOK) Dispensary,2
23471,48,Curative Services,12603,Mutomo Health Centre,3
22932,48,Curative Services,15570,Silibwet Dispensary (Bomet),2
22386,48,Curative Services,15027,Lengenet Dispensary,2
31382,48,Curative Services,15184,Mid Hill Medical Clinic Ngong,2
34187,48,Curative Services,17821,Kijani (Mirera) Dispensary,2
22390,48,Curative Services,15097,Lower Solai Dispensary,2
31390,48,Curative Services,15335,Ngai Murunya Health Service,2
23322,48,Curative Services,15583,Singorwet Dispensary,2
21317,48,Curative Services,15114,Maji Tamu Health Centre,2
31402,48,Curative Services,15210,Moka Clinic,2
23144,48,Curative Services,15119,Mangu Dispensary (Rongai),2
31388,48,Curative Services,15441,Ongatta Cottage Medical Clinic,3
23313,48,Curative Services,15550,Seretut Dispensary,2
32870,48,Curative Services,14396,Consolata Clinic,2
23247,48,Curative Services,15165,Mbogoini Dispensary,2
32132,48,Curative Services,15572,Siloam Medical Clinic (Kajiado),2
21828,48,Curative Services,15199,Mogotio Plantation Dispensary,2
29110,48,Curative Services,15652,St Mary Health Centre (Kiserian),3
20927,48,Curative Services,14831,Kericho District Hospital,4
21363,48,Curative Services,15587,Siongiroi Health Centre,3
31296,48,Curative Services,15787,Zam Zam Medical Services,3
23371,48,Curative Services,15256,Muricho Dispensary,2
33437,48,Curative Services,17093,Sugumerga Dispensary,2
22698,48,Curative Services,14633,Kabutii-Matiret Dispensary,2
31248,48,Curative Services,15770,Wanainchi Jamii Materinty and Nursing Home,3
21309,48,Curative Services,15714,Tegat Health Centre,3
23360,48,Curative Services,15372,Nyamamithi Dispensary,2
23343,48,Curative Services,15385,Okilgei Dispensary,2
26413,48,Curative Services,15719,Tenwek Mission Hospital,5
20904,48,Curative Services,15568,Sigowet Sub-District Hospital,4
22417,48,Curative Services,15751,Tumoi Dispensary,2
22915,48,Curative Services,15432,Ol-Rongai Dispensary (Rongai),2
22939,48,Curative Services,15462,Piave Dispensary,2
24353,48,Curative Services,15685,Sumek Dispensary,2
28937,48,Curative Services,12244,Katulani Health Centre,2
21978,48,Curative Services,11086,Tata Hannah (African Christian Churches and School,2
25135,48,Curative Services,11016,Solea Medical Clinic,2
24828,48,Curative Services,10926,Paed Afya Clinic,2
21618,48,Curative Services,10969,Ruchu Dispensary,2
24480,48,Curative Services,11127,Turuturu Dispensary,2
24808,48,Curative Services,11169,Wangema (African Christian Churches and Schools) C,2
24971,48,Curative Services,16514,Woodpark Med Clinic,2
25169,48,Curative Services,10963,Rose Medical Clinic,2
30965,48,Curative Services,10494,Kariko Dispensary (Nyeri South),2
29500,48,Curative Services,10526,Kiaguthu Dispensary,2
30861,48,Curative Services,10546,Kiamuya Dispensary,2
23637,48,Curative Services,12204,Kasaala Health Centre,2
30562,48,Curative Services,10670,Mahiga (PCEA) Dispensary,2
31126,48,Curative Services,10773,Munyange (AIPCA) Dispensary,2
26063,48,Curative Services,12013,Faith Nursing Home (Ikutha),3
28643,48,Curative Services,10922,Othaya Sub-District Hospital,4
23669,48,Curative Services,12636,Ndatani Dispensary,2
30930,48,Curative Services,10983,Ruruguti Dispensary,2
31720,48,Curative Services,16780,Welfare Medical Clinic,2
24951,48,Curative Services,10264,Githiga Midways Clinic,2
21022,48,Curative Services,12077,Ikanga Sub-District Hospital,4
23650,48,Curative Services,12342,Kisayani Health Centre,2
29868,48,Curative Services,11186,Witima Health Centre,2
23467,48,Curative Services,12586,Mutha Health Centre,2
31640,48,Curative Services,10106,Delina Health Care,2
31549,48,Curative Services,10371,Jamii Medical Clinic (Muranga North),2
33343,48,Curative Services,17001,Kanjora (PCEA) Dispensary,2
32889,48,Curative Services,10418,Kahatia Medical Clinic,2
30968,48,Curative Services,10552,Kiandere Dispensary,2
23689,48,Curative Services,12320,Kinakoni Dispensary,2
23655,48,Curative Services,12251,Katyethoka Health Centre,2
29059,48,Curative Services,10615,Kinunga Health Centre,3
30901,48,Curative Services,10638,Kirurumi Dispensary,2
30846,48,Curative Services,10705,Mathakwaini (PCEA) Dispensary,2
24165,48,Curative Services,12084,Ilengi Dispensary,2
31526,48,Curative Services,10752,Muhoya Medical Clinic,2
23473,48,Curative Services,12166,Kamutei Health Centre,2
29900,48,Curative Services,10883,Njoguini Dispensary,2
31508,48,Curative Services,10961,Rosa Medical Clinic,2
31463,48,Curative Services,10977,Rural Medical Clinic (Nyeri South),2
32145,48,Curative Services,10010,Afya Medical Clinic (Muranga North),2
25966,48,Curative Services,12511,Mercy Clinic (Ikutha),2
34188,48,Curative Services,17822,Miritini (MCM) Dispensary,2
30913,48,Curative Services,11136,Unjiru Health Centre,2
28990,48,Curative Services,11161,Wamagana Health Centre,3
30713,48,Curative Services,11167,Wandumbi Dispensary,2
30640,48,Curative Services,12086,Illaut Dispensary,2
29783,48,Curative Services,11189,Zaina Dispensary,2
34189,48,Curative Services,17823,Mundoro Community,2
32568,48,Curative Services,11616,Miranga Medical Clinic,2
34190,48,Curative Services,17824,Christ The Healer,3
28742,48,Curative Services,11905,Westlands Health Care Services,2
32362,48,Curative Services,11611,Mikanjuni Family Medical Clinic,2
32252,48,Curative Services,11612,Mikanjuni Medical Clinic,2
32415,48,Curative Services,11828,St Valeria Medical Clinic,2
34061,48,Curative Services,17698,New Chaani Healthcare Clinic & Laboratory,2
26065,48,Curative Services,12703,Pona Haraka Clinic,2
24271,48,Curative Services,16648,Kilawa Dispensary,2
22311,48,Curative Services,14914,Kipsigak Baibai Dispensary,2
31811,48,Curative Services,12552,Mugas Clinic,2
32398,48,Curative Services,11421,Jadi Medical Clinic,2
32406,48,Curative Services,11615,Mikindani Medical Clinic,2
34191,48,Curative Services,17825,Siloam Medical Clinic,2
31879,48,Curative Services,14546,Helmon Clinic,2
31840,48,Curative Services,15433,Oltepesi Health Clinic,2
31821,48,Curative Services,15438,Ongata Medical Clinic,2
32110,48,Curative Services,15450,Osotua Medical Clinic,2
31877,48,Curative Services,15460,Peka Maga Clinic,2
31449,48,Curative Services,15488,Robana Medical Clinic,2
25142,48,Curative Services,10843,Neema Medical,2
31952,48,Curative Services,15494,Rongai First Medical Centre,2
25158,48,Curative Services,10959,Roadside Clinic (Kagunduini),2
31384,48,Curative Services,15496,Rongai Uzima Medical Clinic,2
24954,48,Curative Services,16513,St Jude Medical Clinic (Maragua),2
34195,48,Curative Services,17826,J A Comenius Medical Clinic,2
31437,48,Curative Services,15519,Salama Clinic,2
31823,48,Curative Services,15526,Sancta Maria Clinic,2
28532,48,Curative Services,15581,Sinai Mount Hospital,4
34196,48,Curative Services,17827,Sunshine Medical Clinic (Kwale),2
34197,48,Curative Services,17828,Santa Maria Medical Clinic (Kwale),2
21783,48,Curative Services,14980,Koloch Dispensary,2
29272,48,Curative Services,11558,Mamba Dispensary,2
31793,48,Curative Services,11651,Mrima (Catholic) Dispensary,2
29359,48,Curative Services,11884,Vitsangalaweni Dispensary,2
24220,48,Curative Services,14987,Kongoro Dispensary,2
20902,48,Curative Services,15758,Uasin Gishu District Hospital,3
21210,48,Curative Services,14317,Chembulet Health Centre,3
32221,48,Curative Services,11259,Bomu Medical Centre (Likoni),2
32592,48,Curative Services,11378,Frontline Clinic,2
34198,48,Curative Services,17829,Ngelel Tarit Dispensary,2
32802,48,Curative Services,11975,Ciama Medical Clinic,2
32404,48,Curative Services,11540,Mainview Medical Clinic,2
34199,48,Curative Services,17830,Cheptigit Dispensary,2
31397,48,Curative Services,11584,Maximillan Clinic,2
32748,48,Curative Services,11595,Mecca Medical Clinic,2
32665,48,Curative Services,11597,Medina Medical Clinic,2
31086,48,Curative Services,11614,Mikindani Catholic Dispensary,2
32157,48,Curative Services,10021,All Day Medical Clinic,2
31079,48,Curative Services,11645,Mother Amadea Health Centre,3
32390,48,Curative Services,11646,Mother Teresa Medical Clinic,2
30754,48,Curative Services,10354,Iruri Dispensary,2
32408,48,Curative Services,11657,Msikiti Noor Medical Clinic,2
32248,48,Curative Services,11710,New Road Medical Care,2
31295,48,Curative Services,14430,Elburgon Nursing Home,2
32660,48,Curative Services,11736,Pendo Medical Clinic (Kilindini),2
32939,48,Curative Services,11741,Port Reitz MTC Dispensary,2
32192,48,Curative Services,11770,Santa Maria Medical Clinic,2
32245,48,Curative Services,11771,Sau Health Services,2
32678,48,Curative Services,11776,Ballore Africa Logistic Staff Clinic,2
27206,48,Curative Services,14678,Kamurio Dispensary,2
30132,48,Curative Services,10577,Kibutha Dispensary,2
30731,48,Curative Services,16415,Kewamoi Dispensary,2
28966,48,Curative Services,10636,Kirogo Health Centre,3
32250,48,Curative Services,11809,St Ann's Medical Clinic,2
30833,48,Curative Services,10209,Gatara Health Centre,3
32913,48,Curative Services,11832,Stella Maris Medical Clinic,2
29410,48,Curative Services,11172,Wanjerere Dispensary,2
32413,48,Curative Services,11849,Thureya Medical Clinic,2
32412,48,Curative Services,11856,Travellers Medical Clinic,2
32725,48,Curative Services,11858,Trinity Medical Clinic (Kilindini),2
32734,48,Curative Services,11864,Tumaini Medical Clinic (Kilindini),2
32294,48,Curative Services,11765,Saifee Foundation Medical Centre,2
32349,48,Curative Services,11890,Wananchi Medical Clinic (Kilindini),2
34201,48,Curative Services,17832,Nyangiti Health Centre,3
29957,48,Curative Services,10474,Kanyenyaini Health Centre,3
30759,48,Curative Services,15728,Tinet Dispensary,2
30041,48,Curative Services,10584,Kigetuini Dispensary,2
30305,48,Curative Services,10472,Kanjama Dispensary,2
30296,48,Curative Services,10624,Kiria Health Centre,3
29882,48,Curative Services,10261,Githagara Health Centre,3
28854,48,Curative Services,15183,Metta Dispensary,2
29381,48,Curative Services,10191,Gacharageini Dispensary,2
30780,48,Curative Services,10528,Kiairathe Dispensary,2
29357,48,Curative Services,15331,Neissuit Dispensary,2
31555,48,Curative Services,10849,New Kihoya Clinic,2
34202,48,Curative Services,17833,Lilian Wacuka Medical Clinic,2
30690,48,Curative Services,12766,St Michael (Miaani) Mission Dispensary,2
34005,48,Curative Services,17643,Kititu Dispensary,2
32760,48,Curative Services,16550,St Joseph Maledi Clinic,2
29532,48,Curative Services,11526,Lungalunga Dispensary,2
29050,48,Curative Services,11879,Vanga Health Centre,2
30214,48,Curative Services,11544,Majoreni Dispensary,2
30119,48,Curative Services,11892,Wasini Dispensary,2
29351,48,Curative Services,11633,Mkwiro Dispensary,2
30055,48,Curative Services,11789,Shimoni Dispensary,2
30359,48,Curative Services,10986,Rwathia Dispensary,2
29014,48,Curative Services,16466,Kiritiri Health Centre,3
29953,48,Curative Services,10212,Gathaithi Dispensary,2
30261,48,Curative Services,10405,Kagumoini Dispensary (Muranga North),2
30873,48,Curative Services,10706,Matharite Dispensary,2
30890,48,Curative Services,11129,Tuthu Dispensary,2
30243,48,Curative Services,10443,Kambirwa Health Centre,3
34203,48,Curative Services,17834,Kanyenyaini ACK Dispensary,2
22382,48,Curative Services,15067,Lokwii Health center,2
29535,48,Curative Services,12666,Nkubu Dispensary,2
30134,48,Curative Services,13992,Oroche Dispensary,3
29375,48,Curative Services,16390,Kihingo Dispensary (CDF),2
28774,48,Curative Services,16407,Sururu Health Centre (CDF),2
30405,48,Curative Services,16414,Kapsimbeiywo Dispensary,2
32826,48,Curative Services,14443,Emmaus Clinic,2
34204,48,Curative Services,17835,St Jude Medical Clinic,2
29829,48,Curative Services,12722,Rwika Dispensary,2
32848,48,Curative Services,10237,Gaturi Medical Clinic,2
32433,48,Curative Services,10254,Gikoe Medical Clinic,2
31504,48,Curative Services,10260,Gitaus Medical Clinic,2
24185,48,Curative Services,11903,Wenje Dispensary,2
28632,48,Curative Services,16464,Ishiara Sub-District Hospital,4
23148,48,Curative Services,15785,Yatya Dispensary,2
28543,48,Curative Services,14058,Rongo District Hospital,4
23140,48,Curative Services,14241,Bartabwa Dispensary,2
34205,48,Curative Services,17836,Goodwill Medical Clinic,2
29264,48,Curative Services,16410,Matumaini Dispensary,2
32957,48,Curative Services,15160,Mauche Medical Clinic,2
34206,48,Curative Services,17837,Gituamba Community Dispensary,2
29972,48,Curative Services,15745,Tuiyotich Dispensary,2
30755,48,Curative Services,15721,Teret Dispensary,2
32234,48,Curative Services,11965,Central Medical Clinic,2
32324,48,Curative Services,12784,Tala Medical Services,2
32226,48,Curative Services,12401,Kwitu Medical Clinic,2
33264,48,Curative Services,16922,Ndunduni Dispensary,2
32794,48,Curative Services,12710,Redeemed Medical Clinic,2
33265,48,Curative Services,16923,Nduu Dispensary,2
29435,48,Curative Services,12267,Kayatta Dispensary,2
34209,48,Curative Services,17840,Kitengela Pona Services,4
30502,48,Curative Services,12369,Kitundu (GOK) Dispensary,2
29448,48,Curative Services,14048,Riechieri Health Centre,2
24198,48,Curative Services,14296,Chebirbei Dspensary,2
26495,48,Curative Services,15571,Siloam Hospital,4
23334,48,Curative Services,15607,Soliat Dispensary,2
24126,48,Curative Services,16316,Sumoiyot Dispensary,2
21045,48,Curative Services,15722,Thessalia Health Centre,3
26487,48,Curative Services,15761,Unilever Central Hospital,4
22724,48,Curative Services,14708,Kapkeburu Dispensary,2
24313,48,Curative Services,14787,Kaptoboiti Dispensary,2
24205,48,Curative Services,14972,Koiwalelach Dispensary,2
33299,48,Curative Services,16957,Itithini Dispensary,2
22336,48,Curative Services,15005,Laliat Dispensary,2
33298,48,Curative Services,16956,Mwaani Dispensary,2
23243,48,Curative Services,14242,Bartolimo Dispensary,2
33296,48,Curative Services,16954,Nthangu Dispensary,2
21196,48,Curative Services,14243,Barwessa Healthcentre,2
33297,48,Curative Services,16955,Nthimbani Dispensary,2
33309,48,Curative Services,16967,Kyenzenzeni Dispensary,2
33056,48,Curative Services,13156,Pumwani Maternity Hospital,5
33305,48,Curative Services,16963,Yekanga Dispensary,2
33307,48,Curative Services,16965,Kyau Dispensary,2
32372,48,Curative Services,12440,Machakos Medical Clinic,3
29467,48,Curative Services,12602,Mutituni Dispensary,2
31250,48,Curative Services,12643,New Ngei Road Nursing Home,3
30628,48,Curative Services,16248,St Joseph's Dispensary (Machakos),2
28630,48,Curative Services,11649,Mpeketoni Sub-District Hospital,4
31198,48,Curative Services,11639,Moa Dispensary,2
29578,48,Curative Services,11306,Didewaride Dispensary,2
29048,48,Curative Services,11907,Witu Health Centre,3
29122,48,Curative Services,11565,Maria Teressa Nuzzo Health Centre,3
32963,48,Curative Services,11964,Ccs Kiritiri Clinic,2
31006,48,Curative Services,12431,Liviero Dispensary,2
22407,48,Curative Services,14270,Bossei Dispensary,2
34213,48,Curative Services,17843,Gitaraka Dispensary,2
21470,48,Curative Services,11533,Madogo Health Centre,3
22725,48,Curative Services,14694,Kapchepkor Dispensary,2
30744,48,Curative Services,12520,Miangeni Dispensary (Mbooni),6
29054,48,Curative Services,12147,Kalawa Health Centre,6
34210,48,Curative Services,17841,Waia Dispensary,4
29399,48,Curative Services,12584,Mutembuku Dispensary,5
33278,48,Curative Services,16936,Mulinde Dispensary,2
34215,48,Curative Services,17845,Uviluni Dispensary,4
28773,48,Curative Services,12341,Kisau Sub District Hospital,5
28678,48,Curative Services,10520,Kerugoya District Hospital,4
28635,48,Curative Services,12787,Tawa Sub-Distrct Hospial,5
28668,48,Curative Services,10808,Mwea Mission (Our Lady of Lourdes) Hospital,4
29705,48,Curative Services,15262,Mutarakwa Dispensary (Molo),2
29331,48,Curative Services,14328,Chepakundi Dispensary,2
34211,48,Curative Services,17842,Kyaluma Dispensary,3
31324,48,Curative Services,12865,Afwan Medical Centre,4
28976,48,Curative Services,13053,Lunga Lunga Health Centre,2
29897,48,Curative Services,12135,Kako Dispensary,4
30706,48,Curative Services,12212,Katagini Dispensary,3
29426,48,Curative Services,12238,Kathulumbi Dispensary,4
34222,48,Curative Services,17852,Oyuma Dispensary (Rachuonyo),2
32785,48,Curative Services,13481,Annex Clinic (Kenyenya),2
30631,48,Curative Services,12351,Divine Mercy Kithatu Dispensary,2
29344,48,Curative Services,13697,Kionyo Health Centre (Nyamache),2
30704,48,Curative Services,14062,Rusinga Dispensary,2
29890,48,Curative Services,13748,Magena Dispensary,3
30823,48,Curative Services,13630,Itumbe Dispensary,2
29824,48,Curative Services,13627,Itibo Eramani Dispensary,2
31314,48,Curative Services,14955,Kkit Nursing Home,2
28608,48,Curative Services,13867,Nyacheki Sub-District Hospital,4
31316,48,Curative Services,15767,Wama Nursing Home,2
34224,48,Curative Services,17854,Pona Services Opd,2
31960,48,Curative Services,15633,St Camellus Medical Clinic,2
31852,48,Curative Services,15642,St Gladys Njoga Clinic,2
31455,48,Curative Services,15644,St John Medical Clinic (Kajiado),2
31381,48,Curative Services,15645,St Johns Health Care,2
31143,48,Curative Services,15663,St Peter Claver R Clinic,2
