ID_FACILITY,svcId,svcName,Facility_Code,Facility_Name
21925,6,PMTCT - ANC,14971,Koiwa Medical Clinic
27118,6,PMTCT - ANC,12502,Mbitini Catholic Dispensary
20806,6,PMTCT - ANC,14178,AIC Litein Mission Hospital
22380,6,PMTCT - ANC,15039,Litein Dispensary
33620,6,PMTCT - ANC,17272,Emeroka Dispensary
21255,6,PMTCT - ANC,15195,Mogogosiek Health Centre
21841,6,PMTCT - ANC,15475,Quadalupe Sisters Roret
33621,6,PMTCT - ANC,17273,Baawa Community Dispensary
27120,6,PMTCT - ANC,12419,Kyumbe (AIC) Dispensary
27309,6,PMTCT - ANC,11946,Barazani Medical Clinic
27049,6,PMTCT - ANC,12777,Sultan Hamud Sub District Hospital
27116,6,PMTCT - ANC,12724,Salama (Baptist) Nursing Home
27042,6,PMTCT - ANC,12485,Matiliku District Hospital
23009,6,PMTCT - ANC,14342,Chepkopegh Dipensary
22877,6,PMTCT - ANC,14336,Chepkechir Dispensary
33497,6,PMTCT - ANC,17152,Kapkoris Dispensary
27121,6,PMTCT - ANC,12374,Kiu (AIC) Dispensary
21619,6,PMTCT - ANC,14590,Jamii Clinical Services
27036,6,PMTCT - ANC,12263,Kavuthu H/Centre
27186,6,PMTCT - ANC,12610,Mutyambua Dispensary
27081,6,PMTCT - ANC,12558,AIC Mukaa Dispensary
30465,6,PMTCT - ANC,13497,Bar Aluru Dispensary (Rarieda)
21387,6,PMTCT - ANC,15498,Roret Sub-District Hospital
22930,6,PMTCT - ANC,15576,Simotwet Dispensary
23176,6,PMTCT - ANC,15585,Siomo Dispensary
23319,6,PMTCT - ANC,15586,Siongi Dispensary
30747,6,PMTCT - ANC,13334,Elnoor Dispensary
22434,6,PMTCT - ANC,15713,Tebesonik Dispensary
33638,6,PMTCT - ANC,17289,Garseyqoftu Dispensary
26432,6,PMTCT - ANC,12489,Matuu Mission Health Centre
22440,6,PMTCT - ANC,15705,Tamough Health Centre
33639,6,PMTCT - ANC,17290,Kamboo Dispensary
22430,6,PMTCT - ANC,15717,Tenduet Dispensary
28830,6,PMTCT - ANC,12547,Mtito andei Sub District
30223,6,PMTCT - ANC,12364,Kithyululu Dispensary
30050,6,PMTCT - ANC,12281,Kiaoni Dispensary (Kibwezi)
30076,6,PMTCT - ANC,11483,Kipao Dispensary
31050,6,PMTCT - ANC,11837,Tarasaa Catholic Dispensary
28553,6,PMTCT - ANC,11711,Ngao District Hospital
30212,6,PMTCT - ANC,11725,Oda Dispensary
30195,6,PMTCT - ANC,11778,Semikaro Dispensary
28974,6,PMTCT - ANC,11484,Kipini Health Centre
30066,6,PMTCT - ANC,11728,Ozi Dispensary
30034,6,PMTCT - ANC,11456,Kau Dispensary
28991,6,PMTCT - ANC,10518,Immaculate Heart Hospital Kereita
29941,6,PMTCT - ANC,11229,Assa Dispensary
28772,6,PMTCT - ANC,11385,Garsen Health Centre
30259,6,PMTCT - ANC,11418,Idsowe Dispensary
30190,6,PMTCT - ANC,11586,Maziwa Dispensary
30286,6,PMTCT - ANC,11637,Mnazini Dispensary
30765,6,PMTCT - ANC,11780,Sera Dispensary
31121,6,PMTCT - ANC,16198,Shirikisho Methodist Dispensary
28748,6,PMTCT - ANC,10338,Igegania Sub-District Hospital
31124,6,PMTCT - ANC,11901,Wema Catholic Dispensary
30331,6,PMTCT - ANC,12663,Ngwata Health Centre
30505,6,PMTCT - ANC,12651,Ngiluni Dispensary
31116,6,PMTCT - ANC,12205,PCEA Kasasule Dispensary
33647,6,PMTCT - ANC,17297,Mabole Health Centre
33648,6,PMTCT - ANC,17298,Lukoye Health Centre
29663,6,PMTCT - ANC,12286,Kiboko Dispensary (Makindu)
21767,6,PMTCT - ANC,15285,Nakurio Dispensary
23291,6,PMTCT - ANC,15193,Mogil Health Centre
22428,6,PMTCT - ANC,15155,Matira Dispensary
22323,6,PMTCT - ANC,14984,Kondabilet Dispensary
21383,6,PMTCT - ANC,14615,Kabichbich Health Centre
21362,6,PMTCT - ANC,15564,Sigor Sub District Hospital
21694,6,PMTCT - ANC,15130,Marich Dispensary
22438,6,PMTCT - ANC,15708,Tapach Dispensary
22959,6,PMTCT - ANC,16323,Annet Dispensary
21194,6,PMTCT - ANC,14330,Chepareria Sub District Hospital
29594,6,PMTCT - ANC,16655,Kiomo Dispensary
22937,6,PMTCT - ANC,15467,Poole Dispensary
22750,6,PMTCT - ANC,14693,Kapchemogen Dispensary
33653,6,PMTCT - ANC,17303,Mairi Dispensary
33654,6,PMTCT - ANC,17304,Ruona Dispensary
33655,6,PMTCT - ANC,17305,Gatiaini Dispensary
33657,6,PMTCT - ANC,17307,Kinyona Dispensary
33659,6,PMTCT - ANC,17309,Mungaria Dispensary
23135,6,PMTCT - ANC,14214,Arpollo Dispensary
22332,6,PMTCT - ANC,15073,Lomut Dispensary
21933,6,PMTCT - ANC,15542,Sekerr Dispensary
22924,6,PMTCT - ANC,15609,Sondany Dispensary
22788,6,PMTCT - ANC,14772,Kaptabuk Dispensary
22888,6,PMTCT - ANC,15580,Sina Dispensary
22740,6,PMTCT - ANC,15704,Tamkal Dispensary
21260,6,PMTCT - ANC,15208,Moi's Bridge Catholic
23275,6,PMTCT - ANC,15196,Mogoon Dispensary
21116,6,PMTCT - ANC,14624,Kabobo Health Centre
21663,6,PMTCT - ANC,14358,Chepsaita Dispensary
21822,6,PMTCT - ANC,14390,Chukura Dispensary
21601,6,PMTCT - ANC,15779,West Health Centre
21986,6,PMTCT - ANC,15478,Railways Dispensary
21122,6,PMTCT - ANC,15623,Soy Health Centre
22816,6,PMTCT - ANC,14799,Kapyemit Dispensary
21237,6,PMTCT - ANC,14555,Huruma District Hospital
33680,6,PMTCT - ANC,17329,Joy Bells Medical Clinic
21153,6,PMTCT - ANC,15135,Marie Stopes Health Centre (Eldoret West)
30103,6,PMTCT - ANC,13401,Malkamari Health Centre
33684,6,PMTCT - ANC,17333,Muchatha Dispensary
33091,6,PMTCT - ANC,12303,St Theresa Kiirua Hospital (Kiirua)
23195,6,PMTCT - ANC,15344,Ngenyilel Dispensary
22384,6,PMTCT - ANC,15025,Lemoru Ngeny Dispensary
21765,6,PMTCT - ANC,14848,Kibagenge Dispensary
21760,6,PMTCT - ANC,14239,Barsombe Dispensary
22942,6,PMTCT - ANC,15449,Osorongai Dispensary
22898,6,PMTCT - ANC,14337,Chepkemel Dispensary
23321,6,PMTCT - ANC,15525,Sambut Dispensary
23356,6,PMTCT - ANC,15191,Mobet Dispensary
22314,6,PMTCT - ANC,14904,Kiplombe AIC Dispensary
30967,6,PMTCT - ANC,13890,Nyalunya Dispensary
30897,6,PMTCT - ANC,12692,Nzeveni Dispensary
30470,6,PMTCT - ANC,10220,Gatina Dispensary
30720,6,PMTCT - ANC,11158,Wakamata Dispensary
30701,6,PMTCT - ANC,12156,Kalulini Dispensary (Kibwezi)
30484,6,PMTCT - ANC,12240,Kathyaka Dispensary
28665,6,PMTCT - ANC,10485,Karatina District Hospital
28533,6,PMTCT - ANC,10368,Jamii Hospital
33691,6,PMTCT - ANC,17340,St Marks Medical Clinic
29051,6,PMTCT - ANC,10870,Ngorano Health Centre
29795,6,PMTCT - ANC,10833,Ndimaini Dispensary
29922,6,PMTCT - ANC,10530,Kiamabara Dispensary
29300,6,PMTCT - ANC,10653,Lamuria Dispensary (Nyeri North)
29055,6,PMTCT - ANC,13954,Ober Kamoth Health Centre
24268,6,PMTCT - ANC,15298,Nameyana Dispensary
23037,6,PMTCT - ANC,14318,Chemelil Dispensary
23293,6,PMTCT - ANC,14364,Cheptabach Dispensary
31297,6,PMTCT - ANC,13776,Marie Stopes Nursing Home (Kisumu)
28526,6,PMTCT - ANC,13939,Nyanza Provincial General Hospital (PGH)
32891,6,PMTCT - ANC,16242,Ccs Macumo Clinic
33703,6,PMTCT - ANC,17352,Barnet Memorial Hospital
31051,6,PMTCT - ANC,10420,Kaheti Dispensary & Maternity
30956,6,PMTCT - ANC,10333,Ichamara Dispensary
30851,6,PMTCT - ANC,10643,Kiuu Dispensary
28828,6,PMTCT - ANC,10905,Nyeri Town Health Centre
33681,6,PMTCT - ANC,17330,Neema Medical Clinic
26600,6,PMTCT - ANC,15656,St Mary's Kalokol Primary Health Care Programme
20939,6,PMTCT - ANC,15068,Lolgorian Sub District Hosp
25664,6,PMTCT - ANC,14883,Kamulat Clinic
25456,6,PMTCT - ANC,15317,Ndabarnach Clinic
33076,6,PMTCT - ANC,10603,Kikuyu (PCEA) Hospital
28746,6,PMTCT - ANC,11170,Wangige Health Centre
33714,6,PMTCT - ANC,17362,St Angela Melici Health Centre
33715,6,PMTCT - ANC,17363,Most Precious Blood Sisters Dispensary
33716,6,PMTCT - ANC,17364,Heritage Medical Clinic
29849,6,PMTCT - ANC,12222,Kathangacini Dispensary
29747,6,PMTCT - ANC,12665,Nkondi Dispensary
33717,6,PMTCT - ANC,17365,Gichagini Dispensary
33718,6,PMTCT - ANC,17366,Jamia Med Clinic
32797,6,PMTCT - ANC,10952,Ramos Medical Clinic
33078,6,PMTCT - ANC,10602,Kijabe (AIC) Hospital
32829,6,PMTCT - ANC,10693,Kijabe (AIC) Hospital Marira Medical Clinic
33720,6,PMTCT - ANC,17368,St Joseph (ACK) Kanyariri Dispensary
31303,6,PMTCT - ANC,10604,Akshar Nursing Home
33722,6,PMTCT - ANC,17370,St Lucy Medical Clinic
30961,6,PMTCT - ANC,11141,Uthiru Dispensary
30285,6,PMTCT - ANC,10252,Gichuru Dispensary
29789,6,PMTCT - ANC,13971,Ojola Dispensary
30336,6,PMTCT - ANC,13469,Airport Dispensary (Kisumu)
33061,6,PMTCT - ANC,14017,Port Florence Hospital
29999,6,PMTCT - ANC,14118,St Mark's Lela Dispensary
29131,6,PMTCT - ANC,12560,Mukothima Health Centre
31158,6,PMTCT - ANC,12793,Thanantu Faith Clinic Dispensary
31817,6,PMTCT - ANC,16181,Union Medical Dispensary
30516,6,PMTCT - ANC,13609,Hongo Ogosa Dispensary
33281,6,PMTCT - ANC,16939,Karura Dispensary
28584,6,PMTCT - ANC,12795,Tharaka District Hospital
29499,6,PMTCT - ANC,14060,Rota Dispensary
29710,6,PMTCT - ANC,12024,Gaciongo Dispensary
31190,6,PMTCT - ANC,12034,Gatunga Health Centre
29077,6,PMTCT - ANC,15833,Bushiri Health Centre
33729,6,PMTCT - ANC,17377,Karanjee Medical Clinic
30697,6,PMTCT - ANC,10654,Lankia (PCEA) Dispensary
30167,6,PMTCT - ANC,13579,GK Prisons Dispensary (Kibos)
28692,6,PMTCT - ANC,15876,Emuhaya Sub District Hospital
30461,6,PMTCT - ANC,15878,Emusenjeli Dispensary
31283,6,PMTCT - ANC,15880,Equator Nursing and Maternity Home
31279,6,PMTCT - ANC,15862,Coptic Nursing Home
21594,6,PMTCT - ANC,15463,Pioneer Health Centre
24287,6,PMTCT - ANC,14898,Kipkenyo Dispensary
22278,6,PMTCT - ANC,14945,Kisor Dispensary
25497,6,PMTCT - ANC,15024,Lemook Clinic
21394,6,PMTCT - ANC,14779,Kapteldon Health Centre
33745,6,PMTCT - ANC,17393,Huduma Health Centre
33746,6,PMTCT - ANC,17394,Wema Medical Clinic
29232,6,PMTCT - ANC,10424,Kahuho Private Dispensary
33747,6,PMTCT - ANC,17395,Orthodox Maternity and Health Centre
29013,6,PMTCT - ANC,10895,Nyathuna Sub District Hospital
31289,6,PMTCT - ANC,11071,St Teresa Nursing Home
33750,6,PMTCT - ANC,17398,Women's Guild (PCEA) Uplands Dispensary
29680,6,PMTCT - ANC,13325,Dasheq Dispensary
28699,6,PMTCT - ANC,13380,Khorof Harar Sub-District Hospital
29332,6,PMTCT - ANC,13389,Kutulo Health Centre (Wajir East)
22864,6,PMTCT - ANC,16671,Kimawit-Uswet Dispensary
31176,6,PMTCT - ANC,13552,Family Health Options Kenya (FHOPK) Dispensary
26386,6,PMTCT - ANC,14438,Elgon View Hospital
22753,6,PMTCT - ANC,14736,Kaplelach Chepyakwai
22295,6,PMTCT - ANC,14434,Eldoret Airport Dispensary
21955,6,PMTCT - ANC,16345,St Ladislaus Dispensary
21274,6,PMTCT - ANC,15205,Moi University Health Centre
22277,6,PMTCT - ANC,14875,Kimolwet Dispensary
21967,6,PMTCT - ANC,16343,Patrician Dispensary
22912,6,PMTCT - ANC,15437,Ongata Dispensary
22313,6,PMTCT - ANC,14918,Kipsingei Dispensary
21272,6,PMTCT - ANC,14920,Kipsonoi Health Centre
32821,6,PMTCT - ANC,13534,Disciples of Mercy Clinic
24546,6,PMTCT - ANC,14968,Koitebes Dispensary
22256,6,PMTCT - ANC,14938,Kiricha Dispensary
30788,6,PMTCT - ANC,16654,Kalanga Dispensary
21101,6,PMTCT - ANC,15353,Ngubereti Health Centre
23363,6,PMTCT - ANC,15391,Oldepesi Dispensary
22978,6,PMTCT - ANC,15497,Rongena Dispensary
23324,6,PMTCT - ANC,15532,Saruchat Dispensary
22931,6,PMTCT - ANC,15575,Simbi Dispensary
23315,6,PMTCT - ANC,15608,Solyot Dispensary
28614,6,PMTCT - ANC,12181,Kanyakine District Hospital
33105,6,PMTCT - ANC,11976,Consolata Hospital (Nkubu)
22453,6,PMTCT - ANC,15624,Soymet Dispensary
28875,6,PMTCT - ANC,12232,Kathigu Health Centre
22436,6,PMTCT - ANC,15710,Tarakwa Dispensary
28903,6,PMTCT - ANC,12615,Muutiokiama Health Centre
28965,6,PMTCT - ANC,12283,Kiarago Health Centre (Imenti South)
33071,6,PMTCT - ANC,12743,St Ann Hospital
30392,6,PMTCT - ANC,13029,Kibera D O Dispensary
29146,6,PMTCT - ANC,13058,Makina Clinic
30684,6,PMTCT - ANC,12894,Kibera Chemi Chemi Ya Uzima Clinic
31042,6,PMTCT - ANC,13186,Silanga (MSF Belgium) Dispensary
31186,6,PMTCT - ANC,13030,Kibera South (Msf Belgium) Health Centre
28738,6,PMTCT - ANC,12944,Frepals Community Nursing Home
29061,6,PMTCT - ANC,13028,Kibera Community Health Centre - Amref
28727,6,PMTCT - ANC,13178,Saola Maternity and Nursing Home
30990,6,PMTCT - ANC,13451,Wajir Bor Health Centre
29800,6,PMTCT - ANC,13332,Elben Dispensary
29908,6,PMTCT - ANC,13404,Mansa Health Centre
29832,6,PMTCT - ANC,13436,Sarman Dispensary
29684,6,PMTCT - ANC,13391,Lafaley Dispensary
29727,6,PMTCT - ANC,13364,Hodhan Dispensary
22468,6,PMTCT - ANC,14524,GK Prisons Dispensary (Ngeria)
23194,6,PMTCT - ANC,15345,Ngeria South Dispensary
31018,6,PMTCT - ANC,13268,Africa Inland Church Dispensary
21384,6,PMTCT - ANC,14841,Kesses Health Centre
28536,6,PMTCT - ANC,13452,Wajir County Referral Hospital
24655,6,PMTCT - ANC,16337,Lelmolok Nursing Home
22754,6,PMTCT - ANC,14737,Kaplelach Tumoge
22758,6,PMTCT - ANC,14389,Chuiyat Dispensary
22534,6,PMTCT - ANC,14283,Cengalo Dispensary
29208,6,PMTCT - ANC,13255,Wema CFW Clinic
21312,6,PMTCT - ANC,15619,Sotik Health Centre
26500,6,PMTCT - ANC,15322,Ndanai
26441,6,PMTCT - ANC,14741,Kaplong Hospital
28688,6,PMTCT - ANC,13880,Nyahera Sub District Hospital
28719,6,PMTCT - ANC,13179,Senye Medical Clinic
31187,6,PMTCT - ANC,13234,Tabitha Medical Clinic
29065,6,PMTCT - ANC,12942,Family Care Medical Centre & Maternity
33017,6,PMTCT - ANC,13109,Meridian Equator Hospital
33016,6,PMTCT - ANC,13115,Nairobi West Hospital
30536,6,PMTCT - ANC,12990,Jinnah Ave Clinic
29486,6,PMTCT - ANC,16859,Thonzweni Dispensary
28872,6,PMTCT - ANC,10666,Lussigetti Health Centre
32468,6,PMTCT - ANC,10158,Ebenezer Medical Clinic (Lari)
22768,6,PMTCT - ANC,14740,Kaplomboi Dispensary
32435,6,PMTCT - ANC,10527,Kiahuria Medical Clinic
30670,6,PMTCT - ANC,10841,Nduriri (AIC) Dispensary
30847,6,PMTCT - ANC,11138,Uplands Forest Dispensary
30590,6,PMTCT - ANC,10412,Kagwe Catholic Dispensary
30877,6,PMTCT - ANC,10613,Kinale Forest Dispensary
28970,6,PMTCT - ANC,12132,Kajuki Health Centre
33022,6,PMTCT - ANC,13042,Langata Hospital
30604,6,PMTCT - ANC,13061,Maria Dominica Dispensary
30431,6,PMTCT - ANC,12886,Bomas of Kenya Dispensary
33763,6,PMTCT - ANC,17410,Mwikalikha Dispensary
33764,6,PMTCT - ANC,17411,Mama Lucy Kibaki Hospital - Embakasi
28900,6,PMTCT - ANC,13044,Langata Women Prison Dispensary
33047,6,PMTCT - ANC,13218,St Mary's Mission Hospital
23302,6,PMTCT - ANC,15268,Nabkoi Dispensary
21782,6,PMTCT - ANC,14274,Burnt Forest Catholic Dispensary
22423,6,PMTCT - ANC,14284,Chagaiya Dispensary
22414,6,PMTCT - ANC,15154,Matharu Dispensary
22354,6,PMTCT - ANC,15038,Lingwai Dispensary
25598,6,PMTCT - ANC,16342,Burnt Forest Medical Clinic
21840,6,PMTCT - ANC,16338,Bindura Dispensary
22794,6,PMTCT - ANC,14791,Kaptumo Dispensary
25595,6,PMTCT - ANC,16340,Kayanet Clinic
25599,6,PMTCT - ANC,16341,Nazareth Medical Clinic (Wareng)
21790,6,PMTCT - ANC,15011,Langas RCEA
33767,6,PMTCT - ANC,17414,Wananchi Medical Clinic
33770,6,PMTCT - ANC,17417,Kapkoi Disp
33769,6,PMTCT - ANC,17416,Kimuri Disp
33459,6,PMTCT - ANC,17114,Rekeke Model Health Centre
32989,6,PMTCT - ANC,10819,Naidu Hospital
33776,6,PMTCT - ANC,17421,Giatutu Dispensary
21501,6,PMTCT - ANC,11718,Njukini Health Centre
23554,6,PMTCT - ANC,11577,Mata Dispensary (Taveta)
28982,6,PMTCT - ANC,13043,7Kr Mrs Health Centre
29487,6,PMTCT - ANC,13116,Nairobi West Men's Prison Dispensary
30605,6,PMTCT - ANC,12929,Dreams Centre Dispensary (Langata)
30474,6,PMTCT - ANC,13239,Uhuru Camp Dispensary (O P Admin Police)
29056,6,PMTCT - ANC,13041,Langata Health Centre
30507,6,PMTCT - ANC,13003,Karen Health Centre
28729,6,PMTCT - ANC,13088,Mercillin Afya Centre
28731,6,PMTCT - ANC,13216,St Mary's Medical Clinic
31159,6,PMTCT - ANC,13221,St. Odilia's Dispensary
29148,6,PMTCT - ANC,13245,Ushirika Medical Clinic
33778,6,PMTCT - ANC,17423,Gitura Dispensary-Kenol
21299,6,PMTCT - ANC,14442,Emarti Health Centre
29053,6,PMTCT - ANC,10249,Gichiche Health Centre
30854,6,PMTCT - ANC,10836,Ndugamano Dispensary
33781,6,PMTCT - ANC,17426,Baraka Medical Clinic
21084,6,PMTCT - ANC,14216,Arror Health Centre
26504,6,PMTCT - ANC,15738,Tot Sub-District Hospital
29333,6,PMTCT - ANC,12226,Kathanje Dispensary
24560,6,PMTCT - ANC,14316,Chemasis Maternity Home
21137,6,PMTCT - ANC,14478,Esther Memorial Nursing Home
24594,6,PMTCT - ANC,14537,Great Comm Medical Clinic
23621,6,PMTCT - ANC,11702,Ndilidau Dispensary (Jipe)
23504,6,PMTCT - ANC,11278,Challa Dispensary
23537,6,PMTCT - ANC,11491,Kitobo Dispensary (Taveta)
23966,6,PMTCT - ANC,11477,Kimorigho Dispensary
23090,6,PMTCT - ANC,16203,Kiwalwa Dispensary
21887,6,PMTCT - ANC,11365,Divine Mercy Eldoro (Catholic) Dispensary
24790,6,PMTCT - ANC,11841,Taveta Meditech Centre
20979,6,PMTCT - ANC,11840,Taveta District Hospital
33200,6,PMTCT - ANC,16238,Embu Kmtc Dispensary
33454,6,PMTCT - ANC,17109,Marie Stopes Centre Embu
28558,6,PMTCT - ANC,13312,Buna Sub-District Hospital
28912,6,PMTCT - ANC,13384,Korondille Health Centre
28999,6,PMTCT - ANC,13272,Ajawa Health Centre
28889,6,PMTCT - ANC,13322,Danaba Health Centre
28852,6,PMTCT - ANC,13355,Gurar Health Centre
29285,6,PMTCT - ANC,13330,Dugo Health Centre
30709,6,PMTCT - ANC,13351,Godoma Health Centre (Nep)
29434,6,PMTCT - ANC,13421,Qudama Dispensary
29653,6,PMTCT - ANC,13400,Malkagufu Dispensary
30785,6,PMTCT - ANC,13304,Batalu Dispensary
33783,6,PMTCT - ANC,17428,Oljabet Medical Clinic
30485,6,PMTCT - ANC,13862,Nyabokarange Dispensary
29335,6,PMTCT - ANC,13825,Moticho Health Centre
29961,6,PMTCT - ANC,14131,Suguta Health Centre
29659,6,PMTCT - ANC,13505,Boige Health Centre
29308,6,PMTCT - ANC,13945,Nyatike Health Centre
27180,6,PMTCT - ANC,12478,Masumba Dispensary
27037,6,PMTCT - ANC,12308,Kikumini Health Centre
29838,6,PMTCT - ANC,16205,Hulahula Dispensary
28613,6,PMTCT - ANC,12472,Marsabit District Hospital
29685,6,PMTCT - ANC,11940,Badassa Dispensary
33785,6,PMTCT - ANC,17430,Enzai Afya Medical Clinic
31181,6,PMTCT - ANC,11986,Dirib Gombo Dispensary
31149,6,PMTCT - ANC,12197,Karare Dispensary
33786,6,PMTCT - ANC,17431,AIC Kalamba Dispensary
33787,6,PMTCT - ANC,17432,Bethany Health Services Clinic
28529,6,PMTCT - ANC,10924,Outspan Hospital
33788,6,PMTCT - ANC,17433,Katulye Dispensary-Nzaui
27189,6,PMTCT - ANC,12623,Mweini Dispensary
27113,6,PMTCT - ANC,12207,Kasikeu Catholic Health Centre
30885,6,PMTCT - ANC,12170,Kamwathu Dispensary
28776,6,PMTCT - ANC,13461,Abidha Health Centre
33792,6,PMTCT - ANC,17437,Rambugu Dispensary (Rarieda)
33793,6,PMTCT - ANC,17438,Wagoro Dispensary (Rarieda)
33794,6,PMTCT - ANC,17439,Lieta Health Centre (Rarieda)
33797,6,PMTCT - ANC,17442,Vololo Dispensary
33798,6,PMTCT - ANC,17443,Kiima Kiu Health Care Services Dispensary
29934,6,PMTCT - ANC,16239,Kamaguna Dispensary
29529,6,PMTCT - ANC,12161,Kamanyaki Dispensary
29677,6,PMTCT - ANC,12813,Tunyai Dispensary
29052,6,PMTCT - ANC,11969,Chiakariga H/C
30909,6,PMTCT - ANC,12188,Kanyuru Dispensary
29895,6,PMTCT - ANC,16241,Rukenya Dispensary
33800,6,PMTCT - ANC,17445,Kithituni Health Care Clinic
30874,6,PMTCT - ANC,12158,Kamacabi Dispensary
28565,6,PMTCT - ANC,12289,Kibunga Sub-District Hospital
33084,6,PMTCT - ANC,12769,St Orsola Mission Hospital
30886,6,PMTCT - ANC,16237,Karuguaru Dispensary
33801,6,PMTCT - ANC,17446,Hope Medical Clinic
29944,6,PMTCT - ANC,11620,Miritini CDF Dispensary
30543,6,PMTCT - ANC,11669,Mtongwe (MCM) Dispensary
28827,6,PMTCT - ANC,11522,Likoni District Hospital
30294,6,PMTCT - ANC,11723,Nys Dispensary (Kilindini)
29947,6,PMTCT - ANC,11254,Bokole CDF Dispensary
28977,6,PMTCT - ANC,11274,Chaani (MCM) Dispensary
28973,6,PMTCT - ANC,11538,Magongo (MCM) Dispensary
30762,6,PMTCT - ANC,12346,Kiseveni Dispensary
30705,6,PMTCT - ANC,12328,Kionyo Dispensary (Imenti South)
33065,6,PMTCT - ANC,12587,Muthale Mission Hospital
20829,6,PMTCT - ANC,15913,Kaimosi Mission Hospital
33810,6,PMTCT - ANC,17454,Ngecha (PCEA) Health Centre
28646,6,PMTCT - ANC,10739,Mt Kenya Sub-District Hospital
33814,6,PMTCT - ANC,17458,Njemuka Medical Clinic
29196,6,PMTCT - ANC,12090,Kambu Integrated Health Clinic
30033,6,PMTCT - ANC,11934,Athi Kamunyuni Dispensary
29490,6,PMTCT - ANC,16862,Kalatine Dispensary
29489,6,PMTCT - ANC,16863,Mukong'a Dispensary
30354,6,PMTCT - ANC,13447,Tulatula Dispensary
28636,6,PMTCT - ANC,13352,Griftu District Hospital
28853,6,PMTCT - ANC,13333,Eldas Health Centre
30829,6,PMTCT - ANC,13343,Ganyure Dispensary
22762,6,PMTCT - ANC,14786,Kaptiony Dispensary (Marakwet)
22979,6,PMTCT - ANC,14373,Cheptongei Dispensary
22271,6,PMTCT - ANC,14874,Kimnai Dispensary
22723,6,PMTCT - ANC,14670,Kamasia Health Centre
22274,6,PMTCT - ANC,14850,Kibigos Dispensary
22805,6,PMTCT - ANC,14798,Kapyego Health Centre
22707,6,PMTCT - ANC,14675,Kamoi Dispensary
21376,6,PMTCT - ANC,14695,Kapcherop Health Centre
23337,6,PMTCT - ANC,15530,Sangurur Dispensary
22298,6,PMTCT - ANC,14909,Kipsaiya Dispensary
21067,6,PMTCT - ANC,14385,Chesoi Health Centre
22705,6,PMTCT - ANC,14674,Kamogo Health Centre
21096,6,PMTCT - ANC,14386,Chesongoch Health Centre
21066,6,PMTCT - ANC,14456,Endo Health Centre
33822,6,PMTCT - ANC,17466,Mercy Health Centre
21740,6,PMTCT - ANC,16357,Imani Dispensary
33823,6,PMTCT - ANC,17467,Nopri Medical Centre
28519,6,PMTCT - ANC,11740,Port Reitz District Hospital
28548,6,PMTCT - ANC,12036,Giaki Sub-District Hospital
30365,6,PMTCT - ANC,12290,Kiburine Dispensary
30337,6,PMTCT - ANC,11517,Lenga Dispensary
29623,6,PMTCT - ANC,11601,Mgamboni Dispensary
29862,6,PMTCT - ANC,12326,Kinoru Dispensary
29454,6,PMTCT - ANC,12234,Kathithi Dispensary
30988,6,PMTCT - ANC,12071,Igoki Dispensary
33825,6,PMTCT - ANC,17469,Kiteje Dispensary
21276,6,PMTCT - ANC,15805,Banja Health Centre
20845,6,PMTCT - ANC,15423,Ololulunga District Hospital
21291,6,PMTCT - ANC,16103,Serem Health Centre
21354,6,PMTCT - ANC,16151,Tigoi Health Centre
20890,6,PMTCT - ANC,15894,Hamisi Sub District Hospital
23216,6,PMTCT - ANC,15960,Likindu Dispensary
23016,6,PMTCT - ANC,16117,Shiru Health Centre
21677,6,PMTCT - ANC,15809,Boyani Dispensary
23204,6,PMTCT - ANC,15921,Kapchemwani Dispensary
25035,6,PMTCT - ANC,16452,Agma Clinic
24133,6,PMTCT - ANC,16457,Kaptisi Dispensary
33838,6,PMTCT - ANC,17481,Bonjoge Dispensary
21050,6,PMTCT - ANC,15839,Buyangu Health Centre
33842,6,PMTCT - ANC,17485,Moi Baracks
33852,6,PMTCT - ANC,17494,Lungalunga Health Centre
29006,6,PMTCT - ANC,13056,Makadara Health Centre
28936,6,PMTCT - ANC,13600,Hawinga Health Centre
28602,6,PMTCT - ANC,14080,Siaya District Hospital
29096,6,PMTCT - ANC,13473,Aluor Mission Health Centre
33854,6,PMTCT - ANC,17496,Ebenezer Medical Clinic
33857,6,PMTCT - ANC,17498,Machinery Medical Clinic
33858,6,PMTCT - ANC,17499,Kwa Mbekenya Dispensary
33866,6,PMTCT - ANC,17507,Musau Medical Clinic
33871,6,PMTCT - ANC,17512,Lihanda Health Centre
33872,6,PMTCT - ANC,17513,Njete Medical Clinic
33873,6,PMTCT - ANC,17514,Mary Mission
33874,6,PMTCT - ANC,17515,Oding Dispensary
33875,6,PMTCT - ANC,17516,Gongo Health Centre
33876,6,PMTCT - ANC,17517,St Lawrence Dispensary
33878,6,PMTCT - ANC,17519,Enanga Clinic
33880,6,PMTCT - ANC,17521,Randago Dispensary
28760,6,PMTCT - ANC,10829,Ndaragwa Health Centre
33884,6,PMTCT - ANC,17525,Lidha Dispensary
33886,6,PMTCT - ANC,17527,Kambare Dispensary
28759,6,PMTCT - ANC,11282,Chasimba Health Centre
33889,6,PMTCT - ANC,17530,Umer Dispensary
33890,6,PMTCT - ANC,17531,Kabura Dispensary
33892,6,PMTCT - ANC,17533,Karuoth Dispensary
