ID_FACILITY,svcId,svcName,Facility_Code,Facility_Name
35265,43,Services for Sexual Violence Survivors,18871,Ankamia Dispensary
21269,43,Services for Sexual Violence Survivors,14940,Kisanana Health Centre
35272,43,Services for Sexual Violence Survivors,18878,Kiganjo Medical Centre
35279,43,Services for Sexual Violence Survivors,18885,Kimkan Health Services
31186,43,Services for Sexual Violence Survivors,13030,Kibera South (Msf Belgium) Health Centre
35291,43,Services for Sexual Violence Survivors,18897,Dice Clinic Migori
35292,43,Services for Sexual Violence Survivors,18898,Ladopharma Medical Centre
35328,43,Services for Sexual Violence Survivors,18931,Mutethia Clinic Magutuni
35330,43,Services for Sexual Violence Survivors,18933,Wananchi Medical Clinic Maara
35336,43,Services for Sexual Violence Survivors,18939,Butere Iranda Health Centre
35337,43,Services for Sexual Violence Survivors,18940,Eshibimbi Health Centre
35338,43,Services for Sexual Violence Survivors,18941,Imanga Health Centre
35378,43,Services for Sexual Violence Survivors,18977,Im-Hotep Medical Centre
35391,43,Services for Sexual Violence Survivors,18989,Mwendantu Amani Clinic
35457,43,Services for Sexual Violence Survivors,19052,Sunshine Medical Clinic
35477,43,Services for Sexual Violence Survivors,19072,Ccm Kaare
35516,43,Services for Sexual Violence Survivors,19110,Kiatineni Dispensary
32851,43,Services for Sexual Violence Survivors,10006,Afya Link Ngurubani Clinic
35581,43,Services for Sexual Violence Survivors,19174,Al - Hayat Medicare
35608,43,Services for Sexual Violence Survivors,19199,Tamam Medical Clinic
35695,43,Services for Sexual Violence Survivors,19271,Swop Korogocho
35792,43,Services for Sexual Violence Survivors,19358,Nandi Hills Medicare Clinic
35865,43,Services for Sexual Violence Survivors,19429,Swop Outreach Project Clinic
35869,43,Services for Sexual Violence Survivors,19433,Jamii Yadah Medical Centre
35871,43,Services for Sexual Violence Survivors,19435,PCEA Kayole Parish Health Centre
35872,43,Services for Sexual Violence Survivors,19436,Kings Cross Medical Clinic
35873,43,Services for Sexual Violence Survivors,19437,Embakasi Medical Centre
35880,43,Services for Sexual Violence Survivors,19444,Trocare Medical Clinic
35883,43,Services for Sexual Violence Survivors,19447,Provide International Hospital Mukuru
35890,43,Services for Sexual Violence Survivors,19454,Mwatate Healthcare Centre
35891,43,Services for Sexual Violence Survivors,19455,Communal Oriented Service International Centre
35893,43,Services for Sexual Violence Survivors,19457,Aga Khan Greenspam Medical Centre
21820,43,Services for Sexual Violence Survivors,12597,Mutindwa Dispensary
36173,43,Services for Sexual Violence Survivors,19719,Swop Kawangware
36181,43,Services for Sexual Violence Survivors,19727,Kamacharia Dispensary
36183,43,Services for Sexual Violence Survivors,19729,St John Afya Bora Medical Clinic
36185,43,Services for Sexual Violence Survivors,19731,Rau Dispensary
36204,43,Services for Sexual Violence Survivors,19750,Cheptantan Dispensary
36205,43,Services for Sexual Violence Survivors,19751,Muungano Dispensary
36206,43,Services for Sexual Violence Survivors,19752,Keiyo Dispensary
36210,43,Services for Sexual Violence Survivors,19756,Bwayi Dispensary
6448,43,Services for Sexual Violence Survivors,14455,Endebess District Hospital
28846,43,Services for Sexual Violence Survivors,15150,Mashuru Health Centre
36305,43,Services for Sexual Violence Survivors,19848,Muiywek Dispensary
36325,43,Services for Sexual Violence Survivors,19868,Nduga Dispensary
20788,43,Services for Sexual Violence Survivors,15204,Moi Teaching Refferal Hospital
36333,43,Services for Sexual Violence Survivors,19875,Port Florence Community Hospital Homa Bay Clinic
28536,43,Services for Sexual Violence Survivors,13452,Wajir County Referral Hospital
36340,43,Services for Sexual Violence Survivors,19882,Marps -Chuka Dice Clinic
27133,43,Services for Sexual Violence Survivors,14655,Kakuma Mission Hospital
36373,43,Services for Sexual Violence Survivors,19913,Good Samaritan Medical Centre
36389,43,Services for Sexual Violence Survivors,19929,Imc Tekeleza Dice Clinic Karungu
36390,43,Services for Sexual Violence Survivors,19930,Imc Tekeleza Dice Clinic Muhuru
28605,43,Services for Sexual Violence Survivors,15398,Olenguruone Sub-District Hospital
36424,43,Services for Sexual Violence Survivors,19963,Holy Family Mission Hospital Githunguri
20926,43,Services for Sexual Violence Survivors,14818,Katilu District Hospital
36458,43,Services for Sexual Violence Survivors,19996,Kenyoro Dispensary
36460,43,Services for Sexual Violence Survivors,19998,Karatina Model Health Centre
36475,43,Services for Sexual Violence Survivors,20013,Maliera Mission Dispensary
36503,43,Services for Sexual Violence Survivors,20039,Emukaba Dispensary
33079,43,Services for Sexual Violence Survivors,10887,North Kinangop Catholic Hospital
30883,43,Services for Sexual Violence Survivors,10681,Manunga Health Centre
28891,43,Services for Sexual Violence Survivors,11173,Wanjohi Health Centre
30719,43,Services for Sexual Violence Survivors,10244,Geta Bush Health Centre
29871,43,Services for Sexual Violence Survivors,10786,Murungaru Health Centre
36516,43,Services for Sexual Violence Survivors,20051,Oasis Doctors Plaza Medical Centre
36527,43,Services for Sexual Violence Survivors,20059,Drop In Service Centre
36529,43,Services for Sexual Violence Survivors,20061,Nairobi Women's Hospital
36538,43,Services for Sexual Violence Survivors,20070,Kabati Medicare Health Services Nursing Home
36548,43,Services for Sexual Violence Survivors,20080,St Anselmo Medical Clinic
36555,43,Services for Sexual Violence Survivors,20087,Yunasi
29954,43,Services for Sexual Violence Survivors,13584,Godber Dispensary
28618,43,Services for Sexual Violence Survivors,13638,Kabondo Sub-District Hospital
36611,43,Services for Sexual Violence Survivors,20142,Nyaiguta Dispensary
36614,43,Services for Sexual Violence Survivors,20145,IDEWES
36615,43,Services for Sexual Violence Survivors,20146,KEMRI/CDC Health Services
36616,43,Services for Sexual Violence Survivors,20147,Neema Highway Medical Home
35616,43,Services for Sexual Violence Survivors,19207,Chemamul Dispensary (Tinderet)
36626,43,Services for Sexual Violence Survivors,20157,Vigarace Health services
28634,43,Services for Sexual Violence Survivors,12618,Mwala District Hospital
29990,43,Services for Sexual Violence Survivors,16114,Eshimukoko Health Centre
30947,43,Services for Sexual Violence Survivors,13978,Ombek Dispensary
30700,43,Services for Sexual Violence Survivors,13981,Omiro Dispensary
29033,43,Services for Sexual Violence Survivors,14002,Othoro Health Centre (Rachuonyo)
29009,43,Services for Sexual Violence Survivors,14090,Simbiri Nanbell Health Centre
30770,43,Services for Sexual Violence Survivors,14092,Sino Dispensary
36642,43,Services for Sexual Violence Survivors,20173,Ndere Community Dispensary
36648,43,Services for Sexual Violence Survivors,20179,Ebenezer Health Care Dispensary
36649,43,Services for Sexual Violence Survivors,20180,Star-Heal Medical Clinic
27024,43,Services for Sexual Violence Survivors,15081,Lopiding Sub-District Hospital
27047,43,Services for Sexual Violence Survivors,15059,Lokichogio (AIC) Health Centre
36652,43,Services for Sexual Violence Survivors,20183,Kibera Community Self Help Program - Migori 
28652,43,Services for Sexual Violence Survivors,11655,Msambweni District Hospital
36657,43,Services for Sexual Violence Survivors,20188,Buyemi Dispensary
36662,43,Services for Sexual Violence Survivors,20193,Kisukioni Dispensary
30867,43,Services for Sexual Violence Survivors,11593,Mbuwani Dispensary
36319,43,Services for Sexual Violence Survivors,19862,Gazi Bay Medical Clinic
36696,43,Services for Sexual Violence Survivors,20226,Agakhan Medical Centre
36699,43,Services for Sexual Violence Survivors,20229,Helna Medical Clinic
28950,43,Services for Sexual Violence Survivors,11472,Kikoneni Health Centre
29272,43,Services for Sexual Violence Survivors,11558,Mamba Dispensary
28555,43,Services for Sexual Violence Survivors,13663,Kegonga District Hospital
14230,43,Services for Sexual Violence Survivors,16449,Igago Dispensary
36745,43,Services for Sexual Violence Survivors,20271,Mbuvo Health Centre
36764,43,Services for Sexual Violence Survivors,20289,Nyabweri (Nyamira North)
29352,43,Services for Sexual Violence Survivors,12479,Masyungwa Health Centre
36794,43,Services for Sexual Violence Survivors,20319,NorthShore Medical Centre
31629,43,Services for Sexual Violence Survivors,10707,Mathingira Medical Clinic
36831,43,Services for Sexual Violence Survivors,20355,Gaketha Dispensary
36854,43,Services for Sexual Violence Survivors,20378,St.Teresa Hospital Kiambu
36859,43,Services for Sexual Violence Survivors,20383,Radiant Group of Hospital (Kiambu)
36884,43,Services for Sexual Violence Survivors,20405,AAR Health Care
36885,43,Services for Sexual Violence Survivors,20406,Lina Medical Services
28809,43,Services for Sexual Violence Survivors,12805,Tseikuru Sub-District Hospital
20968,43,Services for Sexual Violence Survivors,12445,Magutuni District Hospital
36930,43,Services for Sexual Violence Survivors,20448,University Of Nairobi Kitui Drop In Centre
36931,43,Services for Sexual Violence Survivors,20449,Penta Medical Centre Umoja
36932,43,Services for Sexual Violence Survivors,20450,Josiah Community Medical Centre
36975,43,Services for Sexual Violence Survivors,20493,Makhonge dispensary
36976,43,Services for Sexual Violence Survivors,20494,Bewa Medical clinic
37001,43,Services for Sexual Violence Survivors,20519,Fenway Medical Clinic
37008,43,Services for Sexual Violence Survivors,20526,R4C Kenya Medical Services
37009,43,Services for Sexual Violence Survivors,20527,Prestige Medicare Clinic Njiru
37040,43,Services for Sexual Violence Survivors,20557,Aga Khan Health Service Bungoma Centre
37061,43,Services for Sexual Violence Survivors,20574,Suba Medical Centre
37072,43,Services for Sexual Violence Survivors,20585,Malomani Medical Clinic
37086,43,Services for Sexual Violence Survivors,20598,Mwea Annex Domic Medical Centre
29415,43,Services for Sexual Violence Survivors,11629,Mkongani Dispensary
30929,43,Services for Sexual Violence Survivors,12359,Kithimu Dispensary
37103,43,Services for Sexual Violence Survivors,20615,St. Mary Magdalene Clinic
37116,43,Services for Sexual Violence Survivors,20628,Avenue Healthcare Thika 
37129,43,Services for Sexual Violence Survivors,20640,Rapha Hospital
22528,43,Services for Sexual Violence Survivors,14452,Emurua Dikirr Dispensary
37140,43,Services for Sexual Violence Survivors,20651,Kulamawe Nursing Home
20954,44,Maternity Services,11641,Moi District Hospital Voi
20923,44,Maternity Services,14224,Bahati District Hospital
29648,44,Maternity Services,13293,Argane Dispensary
28640,44,Maternity Services,10470,Kangema Sub-District Hospital
33311,44,Maternity Services,16969,Katipanga Dispensary
33312,44,Maternity Services,16970,Mariaini Dispensary
21036,44,Maternity Services,15778,Wesley Health Centre
33315,44,Maternity Services,16973,Openda Dispensary
33316,44,Maternity Services,16974,Bokimai Dispensary
33317,44,Maternity Services,16975,Eburi Dispensary
28914,44,Maternity Services,13550,Etago Sub-District Hospital
28691,44,Maternity Services,13406,Ijara District Hospital - Masalani
30298,44,Maternity Services,10625,Kiria-Ini Dispensary
33318,44,Maternity Services,16976,Gaturi Catholic Parish Dispensary
33319,44,Maternity Services,16977,Prisca Wakarima (ACK) Dispensary
33323,44,Maternity Services,16981,Riakinaro Health Centre
33326,44,Maternity Services,16984,Motonto Dispensary (Gucha)
20997,44,Maternity Services,10539,Kiambu District Hospital
28585,44,Maternity Services,10777,Murang'a District Hospital
30133,44,Maternity Services,10594,Kihoya Dispensary
31328,44,Maternity Services,10399,Kagio Nursing Home (Kagio)
29032,44,Maternity Services,10545,Kiamutugu Health Centre
29114,44,Maternity Services,10564,Kianyaga Catholic Health Centre
31221,44,Maternity Services,10046,Baragwi Maternity Home
28791,44,Maternity Services,10893,Nyakianga Health Centre
28997,44,Maternity Services,10388,Kabare Health Centre
33048,44,Maternity Services,10806,Mwea Medical Centre
28926,44,Maternity Services,10641,Kiumbu Health Centre
32462,44,Maternity Services,10099,Comrade Nurising Home
29023,44,Maternity Services,10781,Murinduko Health Centre
28897,44,Maternity Services,11130,Ucheru Community Health Centre
33333,44,Maternity Services,16991,Katulani Sub District Hospital (Kitui)
28552,44,Maternity Services,10609,Kimbimbi Sub-District Hospital
28993,44,Maternity Services,10110,Difathas Health Centre
30953,44,Maternity Services,13430,Saka Health Centre
28697,44,Maternity Services,13298,Balambala Sub-District Hospital
30159,44,Maternity Services,13431,Sangailu Health Centre
30164,44,Maternity Services,13385,Kotile Health Centre
33083,44,Maternity Services,10890,Nyahururu District Hospital
30226,44,Maternity Services,10931,Pesi Dispensary
20918,44,Maternity Services,14179,Nandi Hills District Hospital
30068,44,Maternity Services,13426,Ruqa Dispensary
33360,44,Maternity Services,17017,Kokotoni Dispensary
29817,44,Maternity Services,11404,Gotani Dispensary
31516,44,Maternity Services,16188,Mariakani Community Health Care Services
28679,44,Maternity Services,11818,St Luke's (ACK) Hospital Kaloleni
29790,44,Maternity Services,11756,Ribe Dispensary
28609,44,Maternity Services,11566,Mariakani District Hospital
28938,44,Maternity Services,11748,Rabai Rural Health Demonstration Centre
21284,44,Maternity Services,14611,Kabazi Health Centre
29444,44,Maternity Services,10756,Mukindu Dispensary
22722,44,Maternity Services,14345,Chepkongony Dispensary
21256,44,Maternity Services,14997,Koyo Health Centre
22772,44,Maternity Services,14752,Kapsaos Dispensary
20924,44,Maternity Services,14792,Kaptumo Sub-District Hospital
23355,44,Maternity Services,15253,Muramati Dispensary
22494,44,Maternity Services,14480,Ethi Dispensary
23192,44,Maternity Services,15349,Ngobit Dispensary
33372,44,Maternity Services,17029,Segera Mission Dispensary
21130,44,Maternity Services,14960,Kobujoi Mission Health Centre
22269,44,Maternity Services,14857,Kibwareng Health Centre
29818,44,Maternity Services,13342,Galmagalla Health Centre
29634,44,Maternity Services,13413,Nanighi Health Centre
28655,44,Maternity Services,13339,Bura District Hospital
29909,44,Maternity Services,13282,Alinjugur Health Centre
29910,44,Maternity Services,13405,Mansabubu Health Centre
29503,44,Maternity Services,13378,Kamuthe Health Centre
30038,44,Maternity Services,13288,Amuma Dispensary
30135,44,Maternity Services,13459,Yumbis Dispensary
30230,44,Maternity Services,13338,Fafi Dispensary
33374,44,Maternity Services,17031,Wasammy Medical Clinic
23317,44,Maternity Services,15589,Sipili Health Centre
21235,44,Maternity Services,15339,Ngarua Health Centre
22406,44,Maternity Services,15690,Survey Dispensary
22966,44,Maternity Services,15520,Salama Health Centre (Laikipia West)
23287,44,Maternity Services,15417,Olmoran Health Centre
20848,44,Maternity Services,15502,Rumuruti District Hospital
21234,44,Maternity Services,15325,Ndindika Health Centre
28570,44,Maternity Services,13726,Kuria District Hospital
33380,44,Maternity Services,17037,Glory Ministry Medical Clinic
20944,44,Maternity Services,15049,Lodwar District Hospital
21214,44,Maternity Services,14379,Cherangany Health Centre
21375,44,Maternity Services,14734,Kaplamai Health Centre
21307,44,Maternity Services,15692,Suwerwa Health Centre
21304,44,Maternity Services,15753,Turbo Health Centre
24577,44,Maternity Services,15375,Nyonjoro Maternity Home
30136,44,Maternity Services,15835,Busibwabo Dispensary
28625,44,Maternity Services,15834,Busia District Hospital
30051,44,Maternity Services,15897,Igara Dispensary
29562,44,Maternity Services,15985,Madende Dispensary
28817,44,Maternity Services,16004,Matayos Health Centre
30334,44,Maternity Services,16043,Munongo Dispensary
28887,44,Maternity Services,16066,Nambale Health Centre
31223,44,Maternity Services,16080,New Busia Maternity & Nursing Home
31108,44,Maternity Services,16137,St Claire Dispensary
29570,44,Maternity Services,15826,Bumutiru Dispensary
28619,44,Maternity Services,15939,Khunyangu Sub-District Hospital
29117,44,Maternity Services,15838,Butula Mission Health Centre
28808,44,Maternity Services,15823,Bumala A Health Centre
31003,44,Maternity Services,15816,Bujumba Dispensary
28869,44,Maternity Services,15824,Bumala B Health Centre
33393,44,Maternity Services,17049,Kaiani Dispensary
26489,44,Maternity Services,15483,Rhein Valley Hospital
29873,44,Maternity Services,15296,Namelok Health Centre
29601,44,Maternity Services,14200,Amboseli Dispensary
30510,44,Maternity Services,14450,Emumwenyi Dispensary
21630,44,Maternity Services,15521,Salawa Catholic Mission Dispensary PHC
28910,44,Maternity Services,14467,Entarara Health Centre
21321,44,Maternity Services,15718,Tenges Health Centre
29082,44,Maternity Services,14493,Fatima Health Centre (Lenkism)
29703,44,Maternity Services,14569,Iltilal Health Centre
22501,44,Maternity Services,14568,Illinga'rua Dispensary
29803,44,Maternity Services,14573,Immurtot Health Centre
29985,44,Maternity Services,14581,Isinet Dispensary
23683,44,Maternity Services,12357,Kithimani Dispensary
28798,44,Maternity Services,14868,Kimana Health Centre
30170,44,Maternity Services,15012,Langata Enkima Dispensary
22946,44,Maternity Services,15489,Rocco Dispensary
28865,44,Maternity Services,12236,Kathonzweni Health Centre
22744,44,Maternity Services,14723,Kapkole Dispensary
28601,44,Maternity Services,12516,Meru District Hospital
20896,44,Maternity Services,14607,Kabarnet District Hospital
28915,44,Maternity Services,10236,Gatura Healh Centre
29281,44,Maternity Services,15956,Kopsiro Health Centre
21273,44,Maternity Services,14923,Kiptagich Health Centre
21604,44,Maternity Services,12215,Katangi Health Centre
26510,44,Maternity Services,12488,Matuu District Hospital
20898,44,Maternity Services,15138,Marigat Sub District Hospital
22409,44,Maternity Services,15724,Timboiywo Dispensary
24138,44,Maternity Services,12078,Ikombe Disp
21271,44,Maternity Services,14953,Kituro Health Centre
23685,44,Maternity Services,12355,Kitheuni Dispensary
23250,44,Maternity Services,15912,Kabula Dispensary
23268,44,Maternity Services,16014,Mechimeru Dispensary
23199,44,Maternity Services,15821,Bulondo Dispensary
24267,44,Maternity Services,16019,Miluki Dispensary
21266,44,Maternity Services,14867,Kimalel Health Centre
21369,44,Maternity Services,14677,Kampi Samaki Health Centre
21258,44,Maternity Services,15192,Mochongoi Health Centre
28693,44,Maternity Services,12420,Kyuso District Hospital
28809,44,Maternity Services,12805,Tseikuru Sub-District Hospital
33416,44,Maternity Services,17072,Boka
29768,44,Maternity Services,12818,Twimyua Dispensary
28788,44,Maternity Services,12539,Mivukoni Health Centre
29566,44,Maternity Services,16099,Sacha Health Centre
28797,44,Maternity Services,12242,Katse Health Centre
33417,44,Maternity Services,17073,Koshok Dispensary
28811,44,Maternity Services,12654,Ngomeni Health Centre
30006,44,Maternity Services,12794,Tharaka Health Centre
30095,44,Maternity Services,12178,Kaningo Health Centre
33420,44,Maternity Services,17076,Kapkota Dispensary
23417,44,Maternity Services,12562,Mukusu Dispensary
23444,44,Maternity Services,12498,Mbembani Dispensary
23717,44,Maternity Services,12362,Kithyoko Health Centre
23573,44,Maternity Services,12418,Kyondoni Dispensary
24139,44,Maternity Services,12103,Iuuma Dispensary
28572,44,Maternity Services,13335,Elwak District Hospital
23695,44,Maternity Services,12327,Kinyaata Dispensary
24158,44,Maternity Services,12101,Itunduimuni Health Centre
23646,44,Maternity Services,12305,Kikesa Dispensary
23440,44,Maternity Services,12592,Muthesya Dispensary
33450,44,Maternity Services,17105,Kaonyweni Dispensary
33451,44,Maternity Services,17106,Kangonde Health Centre
23648,44,Maternity Services,12347,Kisiiki Dispensary
29779,44,Maternity Services,13265,Abakore Sub District Hospital
30959,44,Maternity Services,13306,Biyamadhow Health Centre
30888,44,Maternity Services,13328,Diff Health Centre
29762,44,Maternity Services,13394,Leheley Sub District Hospital
30816,44,Maternity Services,13435,Sarif Health Centre
29741,44,Maternity Services,15854,Chepkube Dispensary
28935,44,Maternity Services,15855,Cheptais Sub District Hospital
29498,44,Maternity Services,15910,Kaborom Dispensary
29821,44,Maternity Services,15909,Kaboywo Dispensary
29113,44,Maternity Services,13738,Lumumba Health Centre
33095,44,Maternity Services,13808,Milimani Hospital
33032,44,Maternity Services,12730,Shalom Community Hospital (Machakos)
29278,44,Maternity Services,15920,Kanganga Dispensary
32817,44,Maternity Services,14105,St Consolata Clinic
29976,44,Maternity Services,13923,Nyangande Dispensary
29565,44,Maternity Services,15922,Kapkateny Dispensary
31199,44,Maternity Services,14106,St Elizabeth Chiga Health Centre
29275,44,Maternity Services,15923,Kapsambu Dispensary
30702,44,Maternity Services,15924,Kaptalelio Dispensary
30802,44,Maternity Services,13310,Bore Hole 11 Health Centre
29031,44,Maternity Services,15925,Kaptama (Friends) Health Centre
30792,44,Maternity Services,16444,Garsesala Dispensary
30796,44,Maternity Services,13455,Wargadud Health Centre
28946,44,Maternity Services,12198,Karau Health Centre
28520,44,Maternity Services,12004,Embu Provincial General Hospital
28593,44,Maternity Services,13468,Ahero Sub-District Hospital
29041,44,Maternity Services,13657,Katito Health Centre
28698,44,Maternity Services,13921,Nyando District Hospital
28560,44,Maternity Services,12626,Mwingi District Hospital
28559,44,Maternity Services,12523,Migwani Sub-District Hospital
28633,44,Maternity Services,12681,Nuu Sub-District Hospital
28849,44,Maternity Services,12839,Waita Health Centre
28819,44,Maternity Services,12186,Kanyunga Health Centre
28824,44,Maternity Services,12690,Nzawa Health Centre
28826,44,Maternity Services,12797,Thitani Health Centre
28837,44,Maternity Services,12849,Winzyeei Health Centre
28825,44,Maternity Services,12483,Mathuki Health Centre
28822,44,Maternity Services,12658,Nguni Health Centre
21250,44,Maternity Services,14453,Enabelbel Health Centre
33069,44,Maternity Services,11955,Bishop Kioko Catholic Hospital
20919,44,Maternity Services,15311,Narok District Hospital
20895,44,Maternity Services,14510,Gilgil Sub-District Hospital
29318,44,Maternity Services,12798,Thitha Dispensary
22529,44,Maternity Services,14458,Engashura Health Centre
33465,44,Maternity Services,17120,Shelemba
29017,44,Maternity Services,12287,Kibugu Health Centre
33064,44,Maternity Services,12413,Consolata Kyeni Hospital
28626,44,Maternity Services,13831,Muhoroni Sub-District Hospital
29154,44,Maternity Services,14128,St Vincents De Paul Health Centre
29956,44,Maternity Services,12304,Kiitini Dispensary
29438,44,Maternity Services,12144,Kalama Dispensary
30408,44,Maternity Services,15874,Elwesero Dispensary
29428,44,Maternity Services,12548,Mua Hills Dispensary
29450,44,Maternity Services,12167,Kamuthanga Dispensary
30856,44,Maternity Services,12612,Muumandu Dispensary
23255,44,Maternity Services,14193,Aiyebo Dispensary
22393,44,Maternity Services,15729,Tirimionin Dispensary
28807,44,Maternity Services,15904,Ipali Health Centre
33471,44,Maternity Services,17126,Modambogho Dispensary
33472,44,Maternity Services,17127,Manoa Dispensary
33099,44,Maternity Services,13864,Nyabondo Mission Hospital
28770,44,Maternity Services,15870,Ekwanda Health Centre
28523,44,Maternity Services,13346,Garissa Provincial General Hospital (PGH)
28657,44,Maternity Services,15946,Kima Mission Hospital
23303,44,Maternity Services,15267,Mwituria Dispensary
30138,44,Maternity Services,16190,Vishakani Dispensary
21366,44,Maternity Services,15551,Serewo Health Centre
28524,44,Maternity Services,15915,Kakamega Provincial General Hospital (PGH)
30949,44,Maternity Services,16762,Emusanda Dispensary
20931,44,Maternity Services,14706,Kapkatet District Hospital
30725,44,Maternity Services,15810,Buchangu Dispensary
30995,44,Maternity Services,12648,Ngelani (AIC) Dispensary
28521,44,Maternity Services,12438,Machakos Level 5 Hospital
29781,44,Maternity Services,15882,Eshikhuyu Dispensary
29916,44,Maternity Services,16147,Sivilie Dispensary
30152,44,Maternity Services,15934,Kharanda Dispensary
30727,44,Maternity Services,15812,Budonga Dispensary
25494,44,Maternity Services,14414,Dr Mbuthia Clinic
33479,44,Maternity Services,17134,Magombo Community Dispensary (Manga)
33481,44,Maternity Services,17136,Pakeza Medical Clinic (Manga)
28779,44,Maternity Services,11936,Athi River Health Centre
28639,44,Maternity Services,16025,Mt Elgon District Hospital
29458,44,Maternity Services,16153,Tuikut Dispensary
28617,44,Maternity Services,12457,Makueni District Hospital
33097,44,Maternity Services,12306,Kikoko Mission Hospital
30194,44,Maternity Services,16488,Kubura Dispensary
28582,44,Maternity Services,12314,Kilungu Sub-District Hospital
28833,44,Maternity Services,12365,Kitise Health Centre
28925,44,Maternity Services,12309,Kilala Health Centre
28804,44,Maternity Services,12565,Mukuyuni Health Centre
28842,44,Maternity Services,12493,Mavindini Health Centre
28858,44,Maternity Services,12102,Iuani Health Centre
31049,44,Maternity Services,15848,Chebukaka Dispensary
28675,44,Maternity Services,15860,Chwele Sub district hospital
28800,44,Maternity Services,15911,Kabuchai Health Centre
28754,44,Maternity Services,15948,Kimalewa Health Centre
28814,44,Maternity Services,15994,Malakisi Health Centre
31329,44,Maternity Services,10940,Plainsview Nursing Home
30001,44,Maternity Services,10248,Giathanini Dispensary
30116,44,Maternity Services,10482,Karangi Dispensary
30118,44,Maternity Services,10586,Kigoro Dispensary
29928,44,Maternity Services,10839,Ndunyu Chege Dispensary
28624,44,Maternity Services,10639,Kirwara Sub District
30434,44,Maternity Services,16253,Kitonyoni Dispensary
30122,44,Maternity Services,10357,Ithanga Dispensary
33492,44,Maternity Services,17147,Kikumini Dispensary (Makueni)
29339,44,Maternity Services,12571,Mumbuni Dispensary (Makueni)
29447,44,Maternity Services,12360,Kithuki Health Centre
33493,44,Maternity Services,17148,Sipili Maternity and Nursing Home
30335,44,Maternity Services,10386,Juja Farm Health Centre
33495,44,Maternity Services,17150,Malaha Dispensary
20932,44,Maternity Services,14701,Kapenguria District Hospital
29345,44,Maternity Services,12191,Kanzokea Health Centre
29807,44,Maternity Services,12468,Mangala Dispensary
33058,44,Maternity Services,13856,Nightingale Medical Centre
30321,44,Maternity Services,12582,Musalala Dispensary
29397,44,Maternity Services,12072,Iiani Dispensary
30979,44,Maternity Services,12398,Kwakavisi Dispensary
29440,44,Maternity Services,12693,Nziu Health Centre
29644,44,Maternity Services,12822,Ukia Dispensary
29274,44,Maternity Services,16254,Kyuasini Health Centre
28859,44,Maternity Services,11990,Dukana Health Centre (North Horr)
30716,44,Maternity Services,11941,Balesa Dispensary
29610,44,Maternity Services,11999,Elgade Dispensary
21522,44,Maternity Services,12375,Kivaa Health Centre
22806,44,Maternity Services,14837,Keringet Health Centre
21303,44,Maternity Services,15755,Turkwel Health Centre
22535,44,Maternity Services,14276,Butiik Dispensary
29404,44,Maternity Services,12621,Chandaria Mwania Dispensary
22525,44,Maternity Services,14285,Chamalal Dispensary
29273,44,Maternity Services,12276,Kiangini Dispensary
33508,44,Maternity Services,17163,Kavatanzou Dispensary
21772,44,Maternity Services,14287,Changoi Dispensary
24489,44,Maternity Services,16456,Kaptech Dispensary
31014,44,Maternity Services,15978,Lutaso Dispensary
28567,44,Maternity Services,16078,Navakholo Sub-District Hospital
31273,44,Maternity Services,15844,Kakamega Central Nursing Home
33515,44,Maternity Services,17170,Tala Dispensary
28571,44,Maternity Services,13369,Iftin Sub-District Hospital
29295,44,Maternity Services,11481,Kinarani Dispensary
28810,44,Maternity Services,14866,Kilibwoni Health Centre
28653,44,Maternity Services,14749,Kapsabet District Hospital
29021,44,Maternity Services,14368,Chepterit Mission Health Centre
28996,44,Maternity Services,14704,Kapkangani Health Centre
29104,44,Maternity Services,15231,Mother Franciscan Mission Health Centre
28677,44,Maternity Services,13704,Kisumu District Hospital
33528,44,Maternity Services,17182,Givole Dispensary
26624,44,Maternity Services,16455,Joint Partner Medical Clinic
22319,44,Maternity Services,14973,Kojonga Dispensary
22926,44,Maternity Services,15431,Olposimoru Dispensary
22486,44,Maternity Services,14484,Ewaso Ngiro Dispensary
23346,44,Maternity Services,15363,Nkareta Dispensary
26204,44,Maternity Services,15829,Bungoma Medical Centre
29787,44,Maternity Services,15543,Seketet Dispensary
21113,44,Maternity Services,15935,Khasoko Health Centre
21095,44,Maternity Services,15941,Kibabii Health Centre
21652,44,Maternity Services,15984,Machwele Dispensary
21668,44,Maternity Services,16156,Victorious Living Ministries (Vlm) Dispensary
24665,44,Maternity Services,16138,St Damiano Nursing Home
28848,44,Maternity Services,15682,Suguta Marmar Health Centre
28539,44,Maternity Services,15126,Maralal District Hospital
28792,44,Maternity Services,10661,Limuru Health Centre
29441,44,Maternity Services,12138,Kakungu Dispensary
33539,44,Maternity Services,17193,Bituyu Dispensary
29342,44,Maternity Services,15990,Makhonge Health Centre
32138,44,Maternity Services,10415,Kagwe Health Services Clinic
32850,44,Maternity Services,11030,St Charles Lwanga Dispensary
21631,44,Maternity Services,14215,Arroket Dispensary
31055,44,Maternity Services,16076,Nasusi Dispensary
22507,44,Maternity Services,14273,Burgei Dispensary
28961,44,Maternity Services,10859,Ngarariga Health Centre
28695,44,Maternity Services,12366,Kitui District Hospital
33026,44,Maternity Services,12110,Jordan Hospital
29036,44,Maternity Services,10831,Ndeiya Health Centre
12990,44,Maternity Services,16008,Matunda Sub-District Hospital
