ID_FACILITY,svcId,svcName,Facility_Code,Facility_Name
32736,57,Emergency Obstetric Care,16540,Gama Medical Clinic
23805,57,Emergency Obstetric Care,10874,Ngurweini Dispensary
24041,57,Emergency Obstetric Care,10727,Mihang'o Dispensary
30302,57,Emergency Obstetric Care,11476,Kilimangodo Dispensary
24044,57,Emergency Obstetric Care,10406,Kagumoini Dispensary (Muranga South)
30512,57,Emergency Obstetric Care,11859,Tsangatsini Dispensary
23890,57,Emergency Obstetric Care,10817,Naaro Dispensary
20999,57,Emergency Obstetric Care,10686,Maragua District Hospital
32587,57,Emergency Obstetric Care,16552,Ukunda Medical Clinic
28787,57,Emergency Obstetric Care,10872,Ngorongo Health Centre
30769,57,Emergency Obstetric Care,11256,Bombi Dispensary
30943,57,Emergency Obstetric Care,10601,Kihuyo Dispensary
30201,57,Emergency Obstetric Care,11394,GK Prison Dispensary (Malindi)
29395,57,Emergency Obstetric Care,11497,Kizingo Health Centre
29673,57,Emergency Obstetric Care,11393,Shimo La Tewa Annex Dispensary (GK Prison)
30515,57,Emergency Obstetric Care,11379,Fundi Issa Dispensary
30370,57,Emergency Obstetric Care,11433,Jilore Dispensary
29697,57,Emergency Obstetric Care,11383,Ganze Health Centre
29493,57,Emergency Obstetric Care,11452,Kakoneni Dispensary
28898,57,Emergency Obstetric Care,11768,Samburu Health Centre
29534,57,Emergency Obstetric Care,10476,Karaba Health Centre (Nyeri South)
23951,57,Emergency Obstetric Care,11263,Bura Health Centre (Taita Taveta)
31509,57,Emergency Obstetric Care,10015,Afya Medical Clinic
30944,57,Emergency Obstetric Care,10043,Baari Health Centre
30075,57,Emergency Obstetric Care,11618,Mirihini Dispensary
29329,57,Emergency Obstetric Care,11453,Kakuyuni Dispensary (Malindi)
30867,57,Emergency Obstetric Care,11593,Mbuwani Dispensary
30142,57,Emergency Obstetric Care,11466,Kibuyuni Dispensary
31069,57,Emergency Obstetric Care,10020,Gituamba (AIPCA) Dispensary
30301,57,Emergency Obstetric Care,11794,Silaloni Dispensary
29358,57,Emergency Obstetric Care,11293,Cowdray Dispensary
30480,57,Emergency Obstetric Care,11676,Muhaka Dispensary
32654,57,Emergency Obstetric Care,11362,Ebenezer Medical Clinic (Malindi)
32787,57,Emergency Obstetric Care,10033,Annunciation Catholic Dispensary
29736,57,Emergency Obstetric Care,11672,Mtwapa Health Centre
28812,57,Emergency Obstetric Care,11387,Gede Health Centre
31013,57,Emergency Obstetric Care,11467,Kichaka Simba Dispensary
29130,57,Emergency Obstetric Care,10023,Ama (Africa Muslim Agency) Clinic
30970,57,Emergency Obstetric Care,10729,Mihuti Dispensary (Nyeri South)
33039,57,Emergency Obstetric Care,11861,Tudor District Hospital (Mombasa)
31542,57,Emergency Obstetric Care,10039,ASPE Medical Clinic
30951,57,Emergency Obstetric Care,11255,Bomani Dispensary
29552,57,Emergency Obstetric Care,13504,Bogwendo Health Centre(Manga)
29452,57,Emergency Obstetric Care,11495,Kizibe Dispensary
30881,57,Emergency Obstetric Care,10419,Kahembe Health Centre
30371,57,Emergency Obstetric Care,11531,Mackinon Road Dispensary
30113,57,Emergency Obstetric Care,10558,Kiangochi Dispensary
29028,57,Emergency Obstetric Care,11401,Gongoni Health Centre
30872,57,Emergency Obstetric Care,11659,Msumarini Dispensary
32268,57,Emergency Obstetric Care,16193,Jamii Medical Clinic (Malindi)
30204,57,Emergency Obstetric Care,11838,Taru Dispensary
29888,57,Emergency Obstetric Care,11536,Mafisini Dispensary
30863,57,Emergency Obstetric Care,11525,Lukore Dispensary
33030,57,Emergency Obstetric Care,11381,Galana Hospital
34065,57,Emergency Obstetric Care,17702,Jkuat Medical Clinic (Taita-Taveta) Campus
30080,57,Emergency Obstetric Care,11666,Mtepeni Dispensary
31795,57,Emergency Obstetric Care,11624,Mivumoni (Catholic) Dispensary
29304,57,Emergency Obstetric Care,11534,Madunguni Dispensary
32915,57,Emergency Obstetric Care,11520,Likoni Catholic Dispensary
29415,57,Emergency Obstetric Care,11629,Mkongani Dispensary
29418,57,Emergency Obstetric Care,11543,Majimoto Dispensary
29850,57,Emergency Obstetric Care,11447,Kadzinuni Dispensary
28623,57,Emergency Obstetric Care,11512,Lamu District Hospital
34067,57,Emergency Obstetric Care,17704,Voi Medical Centre
34066,57,Emergency Obstetric Care,17703,Voi Roadside Clinic
21455,57,Emergency Obstetric Care,11264,Bura Health Centre
29362,57,Emergency Obstetric Care,11630,Mkundi Dispensary
30880,57,Emergency Obstetric Care,10814,Mweru Dispensary (Nyeri South)
25209,57,Emergency Obstetric Care,10455,Kamunyaka Clinic
30364,57,Emergency Obstetric Care,10728,Mihuti Dispensary (Muranga North)
28674,57,Emergency Obstetric Care,11555,Malindi District Hospital
29743,57,Emergency Obstetric Care,10429,Kaimbaga Dispensary
29470,57,Emergency Obstetric Care,16549,Mwananyamala (CDF) Dispensary
29618,57,Emergency Obstetric Care,10884,Njoki Dispensary
29353,57,Emergency Obstetric Care,11693,Mwapala Dispensary
29156,57,Emergency Obstetric Care,13557,Gekano Health Centre (Manga)
30511,57,Emergency Obstetric Care,11685,Mwaluvanga Dispensary
29591,57,Emergency Obstetric Care,13566,Getare Health Centre(Manga)
29589,57,Emergency Obstetric Care,13616,Ikobe Health Centre(Manga)
30651,57,Emergency Obstetric Care,13666,Kemera Dispensary (Manga)
29827,57,Emergency Obstetric Care,10509,Kasuku Health Centre
29738,57,Emergency Obstetric Care,10630,Kirima Dispensary
29576,57,Emergency Obstetric Care,13684,Kiangoso Dispensary
21590,57,Emergency Obstetric Care,10587,Kigumo Health Centre (Kiambu East)
31557,57,Emergency Obstetric Care,16182,Khadija Medical Clinic
21574,57,Emergency Obstetric Care,10588,Kigumo Sub District Hospital (Kigumo)
21102,57,Emergency Obstetric Care,10332,Ichagaki (Mission) Health Centre
23779,57,Emergency Obstetric Care,10441,Kamahuha Dispensary
20817,57,Emergency Obstetric Care,10267,Githumu Hospital
24000,57,Emergency Obstetric Care,10283,AIC Gituru Dispensary
23781,57,Emergency Obstetric Care,10253,Gikoe Dispensary
24009,57,Emergency Obstetric Care,10353,Irigiro Dispensary
34076,57,Emergency Obstetric Care,17713,Mogonga Maternity and Nursing Home (Kenyenya)
23777,57,Emergency Obstetric Care,10445,Kambiti Health Centre
21104,57,Emergency Obstetric Care,10454,Kamung'ang'a (ACK) Dispensary
21420,57,Emergency Obstetric Care,10459,Kandara Sub District Hospital
23786,57,Emergency Obstetric Care,10499,Kariti Dispensary
23810,57,Emergency Obstetric Care,10465,Kangari Health Centre
34078,57,Emergency Obstetric Care,17715,Ndoleli MCK Dispensay
27971,57,Emergency Obstetric Care,13798,Mbita District Hospital
34079,57,Emergency Obstetric Care,17716,G S U Kinisa Dispensary
27982,57,Emergency Obstetric Care,13705,Kitare Health Centre
34080,57,Emergency Obstetric Care,17717,Komarock Morden Medical Care
29575,57,Emergency Obstetric Care,13811,Miriri Dispensary
34081,57,Emergency Obstetric Care,17718,Antubangai Catholic Dispensary
29577,57,Emergency Obstetric Care,13963,Ogango Dispensary
29574,57,Emergency Obstetric Care,14151,Tombe Health Centre (Manga)
34084,57,Emergency Obstetric Care,17721,Frankstar Medical Clinic (Manga)
31939,57,Emergency Obstetric Care,16267,Chemin Clinic
29657,57,Emergency Obstetric Care,12165,Kamusiliu Dispensary
34086,57,Emergency Obstetric Care,17722,Kapchumbe Dispensary
30181,57,Emergency Obstetric Care,13541,Ekerubo Dispensary (Masaba)
28862,57,Emergency Obstetric Care,13548,Esani Sub-District Hospital
28928,57,Emergency Obstetric Care,13875,Nyagoro Health Centre
28930,57,Emergency Obstetric Care,13777,Marindi Health Centre
33093,57,Emergency Obstetric Care,13527,Christamarianne Mission Hospital
28954,57,Emergency Obstetric Care,13471,Akala Health Centre
33077,57,Emergency Obstetric Care,13603,Hema Hospital
28522,57,Emergency Obstetric Care,13703,Kisii Hospital (Level 5)
30081,57,Emergency Obstetric Care,13495,Bar Achuth Dispensary
33054,57,Emergency Obstetric Care,13925,Nyangena Hospital
33051,57,Emergency Obstetric Care,14028,Ram Hospital
33042,57,Emergency Obstetric Care,13476,Ambira Sub-District Hospital
33090,57,Emergency Obstetric Care,13781,Maseno Mission Hospital
28538,57,Emergency Obstetric Care,13912,Nyamira District Hospital
28611,57,Emergency Obstetric Care,13747,Madiany Sub District Hospital
33087,57,Emergency Obstetric Care,13913,Nyamira Maternity and Nursing Home
30089,57,Emergency Obstetric Care,16784,Bar Ndege Dispensary
30082,57,Emergency Obstetric Care,13496,Bar Agulu Dispensary
27963,57,Emergency Obstetric Care,13967,Ogongo Sub-District Hospital
30739,57,Emergency Obstetric Care,13877,Nyaguda Dispensary
27979,57,Emergency Obstetric Care,14075,Sena Health Centre
34099,57,Emergency Obstetric Care,17734,Mamu Medical Clinic
30083,57,Emergency Obstetric Care,13634,Jera Dispensary
34100,57,Emergency Obstetric Care,17735,Ondong Dispensary
29149,57,Emergency Obstetric Care,13929,Nyang'oma Mission Health Centre
28905,57,Emergency Obstetric Care,13735,Ligega Health Centre
33887,57,Emergency Obstetric Care,17528,Matibabu Nzoia Clinic
34102,57,Emergency Obstetric Care,17737,Migori Health Station Clinic
31120,57,Emergency Obstetric Care,12076,St John Baptist Ikalaasa Mission Dispensary
29325,57,Emergency Obstetric Care,16656,Mathunzini Dispensary
33277,57,Emergency Obstetric Care,16935,Ngiluni Dispensary (Mwingi)
25018,57,Emergency Obstetric Care,10651,Kwa Ng'ang'a Medicare
33389,57,Emergency Obstetric Care,17045,Wakor Dispensary
22800,57,Emergency Obstetric Care,14825,Kemeloi Health Centre
30109,57,Emergency Obstetric Care,12662,Nguungani Dispensary
32550,57,Emergency Obstetric Care,11786,Shiloh Nursing Clinic
29658,57,Emergency Obstetric Care,16432,Donyo Sabuk Dispensary
20792,57,Emergency Obstetric Care,15288,Nakuru Provincial General Hospital (PGH)
31249,57,Emergency Obstetric Care,11988,Donyo Sabuk Nursing Home
28752,57,Emergency Obstetric Care,16438,Kyeleni Health Centre
33208,57,Emergency Obstetric Care,16743,Emmanuel Medical Clinic (Kangundo)
29715,57,Emergency Obstetric Care,16437,Kituluni Dispensary
29387,57,Emergency Obstetric Care,12395,Kwa Nguu Dispensary
21598,57,Emergency Obstetric Care,10674,Makuyu Health Centre
33476,57,Emergency Obstetric Care,17131,Chebilat Dispensary (Nandi South)
21609,57,Emergency Obstetric Care,10687,Maragua Ridge Health Centre
21217,57,Emergency Obstetric Care,14315,Chemase Health Centre
34104,57,Emergency Obstetric Care,17739,Masii Catholic Dispensary
24173,57,Emergency Obstetric Care,14263,Bondeni Dispensary (Nakuru Central)
28884,57,Emergency Obstetric Care,10994,Sagana Sub-District Hospital
29909,57,Emergency Obstetric Care,13282,Alinjugur Health Centre
30312,57,Emergency Obstetric Care,13381,Kiliweheri Health Centre
30038,57,Emergency Obstetric Care,13288,Amuma Dispensary
34110,57,Emergency Obstetric Care,17745,Nembu Med
30151,57,Emergency Obstetric Care,13361,Hara Health Centre
22506,57,Emergency Obstetric Care,14454,Enaibor Ajijik Dispensary
28586,57,Emergency Obstetric Care,13365,Hulugho Sub-District Hospital
29786,57,Emergency Obstetric Care,13305,Benane Health Centre
34113,57,Emergency Obstetric Care,17748,St Mary Medical Clinic Gatundu
21313,57,Emergency Obstetric Care,15617,Sosiot Health Centre
29981,57,Emergency Obstetric Care,10221,Gatithi Dispensary
30889,57,Emergency Obstetric Care,13329,Dilmanyaley Health Centre
30892,57,Emergency Obstetric Care,13289,Amuma Mobile Dispensary
30306,57,Emergency Obstetric Care,16387,Mukangu Health Centre
29592,57,Emergency Obstetric Care,14213,Arimi Dispensary
28694,57,Emergency Obstetric Care,13316,Dadaab Sub-District Hospital
22503,57,Emergency Obstetric Care,14471,Entontol Dispensary
28691,57,Emergency Obstetric Care,13406,Ijara District Hospital - Masalani
30820,57,Emergency Obstetric Care,10556,Kiangai Health Centre
22853,57,Emergency Obstetric Care,16676,GOK Rumuruti Prisons Dispensary
29603,57,Emergency Obstetric Care,10571,Kibirigwi Health Centre
28655,57,Emergency Obstetric Care,13339,Bura District Hospital
29316,57,Emergency Obstetric Care,13327,Dertu Health Centre
30309,57,Emergency Obstetric Care,16314,Takaba Nomadic Mobile
31028,57,Emergency Obstetric Care,15047,Lodokejek Dispensary
28805,57,Emergency Obstetric Care,13370,Ijara Health Centre
21068,57,Emergency Obstetric Care,14476,Ereto Health Centre
29889,57,Emergency Obstetric Care,10431,Kairini Dispensary
30827,57,Emergency Obstetric Care,13387,Kursin Health Centre
30230,57,Emergency Obstetric Care,13338,Fafi Dispensary
30164,57,Emergency Obstetric Care,13385,Kotile Health Centre
29818,57,Emergency Obstetric Care,13342,Galmagalla Health Centre
29857,57,Emergency Obstetric Care,13409,Meri Health Centre
21789,57,Emergency Obstetric Care,14479,Entasekera Health Centre
33687,57,Emergency Obstetric Care,17336,Hagarbul Dispensary
30159,57,Emergency Obstetric Care,13431,Sangailu Health Centre
28575,57,Emergency Obstetric Care,12291,Kibwezi Sub District Hospital
30103,57,Emergency Obstetric Care,13401,Malkamari Health Centre
31094,57,Emergency Obstetric Care,14428,Elburgon (PCEA) Dispensary
29779,57,Emergency Obstetric Care,13265,Abakore Sub District Hospital
29648,57,Emergency Obstetric Care,13293,Argane Dispensary
28701,57,Emergency Obstetric Care,13359,Hagadera Hospital
30959,57,Emergency Obstetric Care,13306,Biyamadhow Health Centre
29843,57,Emergency Obstetric Care,14483,Ewaso Dispensary
28761,57,Emergency Obstetric Care,13398,Liboi Health Centre
30329,57,Emergency Obstetric Care,13323,Dandu Health Centre
33690,57,Emergency Obstetric Care,17339,Maalimin Dispensary
21776,57,Emergency Obstetric Care,14464,Enoosupukia Dispensary
29859,57,Emergency Obstetric Care,13317,Dadajabula Sub District Hospital
29503,57,Emergency Obstetric Care,13378,Kamuthe Health Centre
21589,57,Emergency Obstetric Care,14181,3Kr Health Centre
30693,57,Emergency Obstetric Care,13290,Arabia Health Centre
22711,57,Emergency Obstetric Care,14667,Kamaget Dispensary (Trans Mara)
29494,57,Emergency Obstetric Care,13434,Saretho Health Centre
30887,57,Emergency Obstetric Care,14869,Kimanjo Dispensary
29910,57,Emergency Obstetric Care,13405,Mansabubu Health Centre
28542,57,Emergency Obstetric Care,13423,Rhamu Sub-District Hospital
29914,57,Emergency Obstetric Care,13438,Shantaabaq Health Centre (Lagdera)
29634,57,Emergency Obstetric Care,13413,Nanighi Health Centre
34033,57,Emergency Obstetric Care,17670,Garissa Mother and Child Care Nursing Home
29879,57,Emergency Obstetric Care,14561,Ilpolei Dispensary
22822,57,Emergency Obstetric Care,14754,Kapsasian Dispensary
28604,57,Emergency Obstetric Care,14652,Kajiado District Hospital
30135,57,Emergency Obstetric Care,13459,Yumbis Dispensary
21787,57,Emergency Obstetric Care,14502,Fountain Medical Centre
28661,57,Emergency Obstetric Care,13368,Ifo Hospital
30252,57,Emergency Obstetric Care,13340,Fino Health Centre
28659,57,Emergency Obstetric Care,13318,Dagahaley Hospital
20908,57,Emergency Obstetric Care,14207,Annex Hospital (Nakuru)
30500,57,Emergency Obstetric Care,15370,Nyakiambi Dispensary
32994,57,Emergency Obstetric Care,10522,Kerugoya Medical Centre
29664,57,Emergency Obstetric Care,14943,Kisima Health Centre
30251,57,Emergency Obstetric Care,13362,Hareri Dispensary
21368,57,Emergency Obstetric Care,14613,Kabianga Health Centre
28654,57,Emergency Obstetric Care,10100,Consolata Mission Hospital (Mathari)
22484,57,Emergency Obstetric Care,14562,Ilaiser Dispensary
34010,57,Emergency Obstetric Care,17648,Kadija Dispensary
34122,57,Emergency Obstetric Care,17756,Kapkwen Dispensary
22558,57,Emergency Obstetric Care,15002,Kurangurik Dispensary
34125,57,Emergency Obstetric Care,17759,Timbwani Medical Clinic
29609,57,Emergency Obstetric Care,15129,Marioshoni Dispensary
24563,57,Emergency Obstetric Care,15104,Maasai Nursing Home
29376,57,Emergency Obstetric Care,10582,Kiganjo Health Centre
25633,57,Emergency Obstetric Care,14183,AAR Nakuru Clinic
20907,57,Emergency Obstetric Care,14228,Baragoi Sub-District Hospital
22337,57,Emergency Obstetric Care,15006,Lalwet Dispensary
20916,57,Emergency Obstetric Care,15768,Wamba Health Centre
30722,57,Emergency Obstetric Care,13379,Khalalio Health Centre
28687,57,Emergency Obstetric Care,10738,Mt Kenya (ACK) Hospital
30027,57,Emergency Obstetric Care,16293,Lafey Nomadic Dispensary
29757,57,Emergency Obstetric Care,10894,Nyaribo Dispensary
34128,57,Emergency Obstetric Care,17762,Borehole Five Dispensary
23387,57,Emergency Obstetric Care,15227,Mosiro Dispensary
34129,57,Emergency Obstetric Care,17763,California Medical Clinic
28525,57,Emergency Obstetric Care,10903,Nyeri Provincial General Hospital (PGH)
20892,57,Emergency Obstetric Care,14432,Eldama Ravine District Hospital
28648,57,Emergency Obstetric Care,13392,Lafey Sub-District Hospital
21259,57,Emergency Obstetric Care,15277,Nairagie-Enkare Health Centre
21097,57,Emergency Obstetric Care,15029,Lesirikan Health Centre
30768,57,Emergency Obstetric Care,13396,Libehiya Dispensary
21264,57,Emergency Obstetric Care,14446,Emining Health Centre
30625,57,Emergency Obstetric Care,10990,Sacred Heart Mission Dispensary
34131,57,Emergency Obstetric Care,17765,Singawa Medical Centre
28696,57,Emergency Obstetric Care,12029,Garbatulla District Hospital
21248,57,Emergency Obstetric Care,14465,Enoosaen Health Centre
31285,57,Emergency Obstetric Care,11156,Waka Maternity Home
31621,57,Emergency Obstetric Care,10160,Ebenezer Medical Clinic (Nyeri South)
30715,57,Emergency Obstetric Care,11956,Bubisa Dispensary
28563,57,Emergency Obstetric Care,13402,Mandera District Hospital
28829,57,Emergency Obstetric Care,11923,Akachiu Health Centre
32308,57,Emergency Obstetric Care,11773,Savani Medical Centre
28893,57,Emergency Obstetric Care,10049,Baricho Health Centre
29898,57,Emergency Obstetric Care,16216,Kamboe Dispensary
29770,57,Emergency Obstetric Care,12061,Hurri-Hills Dispensary
27023,57,Emergency Obstetric Care,15062,Lokitaung Sub County Hospital
27156,57,Emergency Obstetric Care,11917,78 Tank Battalion Dispensary
33082,57,Emergency Obstetric Care,11977,Cottolengo Mission Hospital
25673,57,Emergency Obstetric Care,14466,Enoosaen Zh Clinic
34136,57,Emergency Obstetric Care,17770,Akemo Medical Clinic
24591,57,Emergency Obstetric Care,14230,Baraka Maternity Home
25602,57,Emergency Obstetric Care,16693,Baraka Medical Clinic (Trans Nzoia East)
21352,57,Emergency Obstetric Care,16362,Kiminini Health Centre
30938,57,Emergency Obstetric Care,12142,Kalacha Dispensary (Chalbi)
30399,57,Emergency Obstetric Care,16813,Warankara Health Centre
28803,57,Emergency Obstetric Care,11982,Dabel Health Centre (Moyale)
31300,57,Emergency Obstetric Care,12527,Milimani Nursing Home
29070,57,Emergency Obstetric Care,12323,Kinna Health Centre
23327,57,Emergency Obstetric Care,15545,Serem Health Centre (Nandi South)
28676,57,Emergency Obstetric Care,16234,Miathene District Hospital
22749,57,Emergency Obstetric Care,14733,Kapkures Dispensary (Nakuru Central)
32360,57,Emergency Obstetric Care,11218,Amani Medical Clinic (Likoni)
28755,57,Emergency Obstetric Care,12087,Illeret Health Centre (North Horr)
29126,57,Emergency Obstetric Care,10048,Baricho Catholic Health Centre
30639,57,Emergency Obstetric Care,16213,Logologo AIC Dispensary
34009,57,Emergency Obstetric Care,17647,Shafshafey Health Centre
33069,57,Emergency Obstetric Care,11955,Bishop Kioko Catholic Hospital
30942,57,Emergency Obstetric Care,12054,Gus Dispensary
30637,57,Emergency Obstetric Care,12131,Kajiampau Dispensary
29677,57,Emergency Obstetric Care,12813,Tunyai Dispensary
28595,57,Emergency Obstetric Care,12526,Mikumbune Sub-District Hospital
21318,57,Emergency Obstetric Care,14477,Esageri Health Centre
34140,57,Emergency Obstetric Care,17774,Waso AIPCA Dispensary (Isiolo)
26494,57,Emergency Obstetric Care,14551,Finlays Hospital
31178,57,Emergency Obstetric Care,12446,Maikona Dispensary
21629,57,Emergency Obstetric Care,15278,Nairasirasa Dispensary
29711,57,Emergency Obstetric Care,11983,Dakabaricha Dispensary
25606,57,Emergency Obstetric Care,14251,Bethsaida (AIC) Clinic (Nakuru)
33084,57,Emergency Obstetric Care,12769,St Orsola Mission Hospital
29139,57,Emergency Obstetric Care,12668,North Horr Health Centre
28672,57,Emergency Obstetric Care,16215,Catholic Hospital Laisamis
30746,57,Emergency Obstetric Care,12231,Nkathiari Dispensary
22695,57,Emergency Obstetric Care,14627,Kaborok Dispensary
32231,57,Emergency Obstetric Care,11435,Joint Medical Clinic
24652,57,Emergency Obstetric Care,14265,Bondeni Maternity
23294,57,Emergency Obstetric Care,15279,Naisoya Dispensary
29529,57,Emergency Obstetric Care,12161,Kamanyaki Dispensary
28907,57,Emergency Obstetric Care,10450,Kamoko Health Centre
29666,57,Emergency Obstetric Care,15468,Porro Dispensary
30772,57,Emergency Obstetric Care,12815,Turbi Dispensary (Marsabit North)
24253,57,Emergency Obstetric Care,14293,Chebewor Dispensary
30188,57,Emergency Obstetric Care,12709,Rapsu Dispensary
20824,57,Emergency Obstetric Care,15769,Catholic Hospital Wamba
26394,57,Emergency Obstetric Care,11970,Chogoria (PCEA) Hospital
25442,57,Emergency Obstetric Care,15293,Nalepo Medical Clinic
24507,57,Emergency Obstetric Care,15151,Masurura Dispensary
21080,57,Emergency Obstetric Care,14398,Crater Medical Centre
29474,57,Emergency Obstetric Care,16217,Merille Dispensary
28904,57,Emergency Obstetric Care,14259,Bisil Health Centre
28789,57,Emergency Obstetric Care,12829,Uringu Health Centre
29951,57,Emergency Obstetric Care,16738,Gakurungu Dispensary
20919,57,Emergency Obstetric Care,15311,Narok District Hospital
22513,57,Emergency Obstetric Care,14588,Jagoror Dispensary
29509,57,Emergency Obstetric Care,12389,Kula Mawe Dispensary
26405,57,Emergency Obstetric Care,15446,Ortum Hospital
22389,57,Emergency Obstetric Care,14498,Fitc Dispensary
32380,57,Emergency Obstetric Care,11221,Amurt Health Centre (Likoni)
29836,57,Emergency Obstetric Care,12698,Odda Dispensary (Moyale)
21145,57,Emergency Obstetric Care,14545,Hekima Dispensary
28911,57,Emergency Obstetric Care,14950,Kitengela Health Centre
29834,57,Emergency Obstetric Care,11945,Barambate Dispensary
31195,57,Emergency Obstetric Care,12385,Korr Dispensary
21252,57,Emergency Obstetric Care,15362,Nkararo Health Centre
25640,57,Emergency Obstetric Care,14665,Kalyet Clinic (Kipkelion)
29554,57,Emergency Obstetric Care,12057,Heillu Dispensary
30996,57,Emergency Obstetric Care,14554,Huruma Mobile Clinic
29152,57,Emergency Obstetric Care,14196,Alale (AIC) Health Centre
24311,57,Emergency Obstetric Care,14325,Chemursoi Dispensary
9950,57,Emergency Obstetric Care,15240,Mt Elgon National Park Dispensary
22719,57,Emergency Obstetric Care,14679,Kamwingi Dispensary
23188,57,Emergency Obstetric Care,15367,Ntulele Dispensary
22254,57,Emergency Obstetric Care,14933,Kiptuno Dispensary
29384,57,Emergency Obstetric Care,12660,Ngurunit Dispensary
24069,57,Emergency Obstetric Care,15390,Oldanyati Health Centre
24068,57,Emergency Obstetric Care,11942,Baragu Health Centre
21700,57,Emergency Obstetric Care,15369,Nturumeti Dispensary
22828,57,Emergency Obstetric Care,14824,Kedowa Dispensary
30225,57,Emergency Obstetric Care,11951,Boji Dispensary
21269,57,Emergency Obstetric Care,14940,Kisanana Health Centre
31088,57,Emergency Obstetric Care,14552,Huruma Dispensary
28569,57,Emergency Obstetric Care,15351,Ngong Sub-District Hospital
21923,57,Emergency Obstetric Care,15387,Olasiti (AIC) Dispensary
22248,57,Emergency Obstetric Care,14870,Kimout Dispensary
21131,57,Emergency Obstetric Care,14964,Eldama Ravine (AIC) Health Centre
21226,57,Emergency Obstetric Care,14192,Ainamoi Health Centre
29881,57,Emergency Obstetric Care,12461,Malka Daka Dispensary
34151,57,Emergency Obstetric Care,17785,Nkutuk Elmuget Dispensary (Duplicate)
25501,57,Emergency Obstetric Care,14413,Dr Manyara Clinic
24644,57,Emergency Obstetric Care,15004,Lakeview Nursing Home
23178,57,Emergency Obstetric Care,15389,Olchorro Health Centre
22385,57,Emergency Obstetric Care,15026,Lemotit Dispensary
29639,57,Emergency Obstetric Care,12025,Gafarsa Health Centre
34153,57,Emergency Obstetric Care,17787,Fountain Medical Clinic
28749,57,Emergency Obstetric Care,14582,Isinya Health Centre
26475,57,Emergency Obstetric Care,14319,Chemogondany Hospital
28758,57,Emergency Obstetric Care,16463,Gategi Health Centre
21671,57,Emergency Obstetric Care,15397,Olendeem Dispensary
23722,57,Emergency Obstetric Care,12295,Kieni Model Health Centre
25522,57,Emergency Obstetric Care,14418,Dr Ngotho Medical Clinic
30790,57,Emergency Obstetric Care,16476,Muchuro Dispensary
28949,57,Emergency Obstetric Care,15294,Namanga Health Centre
28756,57,Emergency Obstetric Care,14404,Doldol Sub District Hospital
21823,57,Emergency Obstetric Care,16330,Olenkasurai Dispensary
33678,57,Emergency Obstetric Care,17327,Keyian SDA Dispensary
20941,57,Emergency Obstetric Care,15074,Londiani District Hospital
28908,57,Emergency Obstetric Care,15440,Ongata Rongai Health Centre
21204,57,Emergency Obstetric Care,14261,Bomet Health Centre
23396,57,Emergency Obstetric Care,15401,Oletukat Dispensary
30319,57,Emergency Obstetric Care,14469,Entasopia Health Centre
29950,57,Emergency Obstetric Care,14197,Arjijo Dispensary
22445,57,Emergency Obstetric Care,14302,Cheboyo Dispensary
26377,57,Emergency Obstetric Care,14194,Akemo Nursing Home
21964,57,Emergency Obstetric Care,15146,Mary Finch Dispensary
25515,57,Emergency Obstetric Care,14177,Family Healthoptions Kenya (Nakuru)
21148,57,Emergency Obstetric Care,14394,Cmf Aitong Health Centre
32611,57,Emergency Obstetric Care,14247,Benmac Clinic
21379,57,Emergency Obstetric Care,15420,Olokurto Health Centre
22454,57,Emergency Obstetric Care,14304,Chebunyo Dispensary
21215,57,Emergency Obstetric Care,14338,Chepkemel Health Centre (Kericho)
23158,57,Emergency Obstetric Care,15149,Masaita/ Miti-Tatu Dispensary
21084,57,Emergency Obstetric Care,14216,Arror Health Centre
30143,57,Emergency Obstetric Care,14475,Ereteti Dispensary
21399,57,Emergency Obstetric Care,15422,Ololpironito Health Centre
22398,57,Emergency Obstetric Care,14308,Chelelach Dispensary
20938,57,Emergency Obstetric Care,14294,Chebiemit District Hospital
21754,57,Emergency Obstetric Care,14462,Enkitoria Dispensary
33911,57,Emergency Obstetric Care,17552,Oloropil Dispensary
23351,57,Emergency Obstetric Care,15245,Mugumoini Dispensary (Kipkelion)
30184,57,Emergency Obstetric Care,16684,Likia Dispensary
28747,57,Emergency Obstetric Care,15574,Simba Health Centre
22926,57,Emergency Obstetric Care,15431,Olposimoru Dispensary
21948,57,Emergency Obstetric Care,14459,Ngilai Dispensary
21796,57,Emergency Obstetric Care,14864,Kilgoris (Cog) Dispensary
23311,57,Emergency Obstetric Care,14375,Cheptuiyet Dispensary
22341,57,Emergency Obstetric Care,15014,Latakweny Dispensary
22925,57,Emergency Obstetric Care,15439,Ongata Naado Dispensary
28982,57,Emergency Obstetric Care,13043,7Kr Mrs Health Centre
21132,57,Emergency Obstetric Care,14485,Ewaso Ngiro Health Centre
30120,57,Emergency Obstetric Care,15409,Olkiramatian Dispensary
32835,57,Emergency Obstetric Care,16412,Mau-Narok Health Services
21623,57,Emergency Obstetric Care,14563,Ilkerin Dispensary (Narok South)
22447,57,Emergency Obstetric Care,15677,Subukia Dispensary (Kipkelion)
22359,57,Emergency Obstetric Care,15048,Lodungokwe Health Centre
26444,57,Emergency Obstetric Care,15174,Mercy Hospital
23186,57,Emergency Obstetric Care,15337,Nganayio Dispensary
21390,57,Emergency Obstetric Care,15516,Sakutiek Health Centre
